# ::id 146004
# ::tok She saw herself as having a happy nature , reasoning " I like life and I 've been so lucky , why should n't I be happy ? "
# ::alignments 0-1.1.1 1-1.1.2 2-1.1.3 3-1.1.4.2 4-1.1.4.3 5-1.1.4.4.1 6-1.1.4.4.2 7-1.1.4.4.3 9-1.2.3 11-1.2.4.5.1 12-1.2.4.5.2 13-1.2.4.5.3 14-1.2.4.6 15-1.2.4.1.1 18-1.2.4.1.3 19-1.2.4.1.2.3 21-1.2.4.2 22-1.2.4.3.1.1 23-1.2.4.3.2 24-1.2.4.3.3 26-1.2.4.3.1.3
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v4 / label~e.0)
           :P (v5 / label~e.1)
           :D (v6 / label~e.2)
           :A (v7 / label
                  :A v4
                  :R (v10 / label~e.3)
                  :P (v11 / label~e.4)
                  :A (v12 / label
                          :E (v18 / label~e.5)
                          :E (v19 / label~e.6)
                          :C (v20 / label~e.7))))
    :H (v3 / label
           :A v4
           :P (v8 / label~e.9)
           :A (v9 / label
                  :H (v13 / label
                          :A (v21 / label~e.15)
                          :S (v22 / label
                                  :C (v30 / label~e.19))
                          :D (v23 / label~e.18))
                  :L (v14 / label~e.21)
                  :H (v15 / label
                          :P (v24 / label
                                  :R (v31 / label~e.22)
                                  :C (v32 / label~e.26))
                          :D (v25 / label~e.23)
                          :A (v26 / label~e.24))
                  :H (v16 / label
                          :A (v27 / label~e.11)
                          :P (v28 / label~e.12)
                          :A (v29 / label~e.13))
                  :L (v17 / label~e.14))))
