# ::id 221001
# ::tok She explained that she had been feeling low in the six months before her admission .
# ::alignments 0-1.1.1 1-1.1.2 3-1.1.3.3.1 4-1.1.3.3.2.1 6-1.1.3.3.2.3 7-1.1.3.3.2.3 8-1.1.3.4.1 9-1.1.3.4.2 10-1.1.3.4.3 11-1.1.3.4.4 12-1.1.3.4.5 13-1.1.3.1.1 14-1.1.3.1.2
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label~e.0)
           :P (v4 / label~e.1)
           :A (v5 / label
                  :H (v6 / label
                         :A (v9 / label~e.13)
                         :P (v10 / label~e.14))
                  :H (v7 / label
                         :A (v11 / label~e.3)
                         :S (v12 / label
                                 :E (v18 / label~e.4)
                                 :C (v19 / label~e.6,7)))
                  :L (v8 / label
                         :R (v13 / label~e.8)
                         :E (v14 / label~e.9)
                         :E (v15 / label~e.10)
                         :C (v16 / label~e.11)
                         :R (v17 / label~e.12)))))
