# ::id 452005
# ::tok While stationed in the Lebanese capital , Jennings dated Palestinian activist Hanan Ashrawi , who was then a graduate student in literature at the American University in Beirut .
# ::alignments 0-1.1 1-1.2.1 2-1.2.2.1 3-1.2.2.2 4-1.2.2.3 5-1.2.2.4 7-1.2.4 8-1.3.2 9-1.3.3.1.1 10-1.3.3.1.2 11-1.3.3.2 12-1.3.3.2 14-1.3.3.3.2 15-1.3.3.3.3 16-1.3.3.3.4 17-1.3.3.3.5.1 18-1.3.3.3.5.4 19-1.3.3.3.5.5 20-1.3.3.3.5.2.1 21-1.3.3.3.5.2.2 22-1.3.3.3.5.3.1 23-1.3.3.3.5.3.2 24-1.3.3.3.5.3.4 25-1.3.3.3.5.3.5 26-1.3.3.3.5.3.3.1 27-1.3.3.3.5.3.3.2
# ::format ucca
(v1 / label
    :L (v2 / label~e.0)
    :H (v3 / label
           :P (v5 / label~e.1)
           :A (v6 / label
                  :R (v10 / label~e.2)
                  :E (v11 / label~e.3)
                  :E (v12 / label~e.4)
                  :C (v13 / label~e.5))
           :A (v7 / label~e.7))
    :H (v4 / label
           :A v7
           :P (v8 / label~e.8)
           :A (v9 / label
                  :E (v14 / label
                          :E (v17 / label~e.9)
                          :C (v18 / label~e.10))
                  :C (v15 / label~e.11,12)
                  :E (v16 / label
                          :A v15
                          :R (v19 / label~e.14)
                          :S (v20 / label~e.15)
                          :D (v21 / label~e.16)
                          :A (v22 / label
                                  :E (v23 / label~e.17)
                                  :E (v24 / label
                                          :R (v28 / label~e.20)
                                          :C (v29 / label~e.21))
                                  :E (v25 / label
                                          :R (v30 / label~e.22)
                                          :E (v31 / label~e.23)
                                          :E (v32 / label
                                                  :R (v35 / label~e.26)
                                                  :C (v36 / label~e.27))
                                          :E (v33 / label~e.24)
                                          :C (v34 / label~e.25))
                                  :E (v26 / label~e.18)
                                  :C (v27 / label~e.19))))))
