# ::id 459001
# ::tok As the millennium approached , Jennings and the network started preparing for extensive retrospectives of the 20th century .
# ::alignments 0-1.1 1-1.2.1.1 2-1.2.1.2 3-1.2.2 5-1.3.2.1 6-1.3.2.2 7-1.3.2.3.1 8-1.3.2.3.2 9-1.3.3 10-1.3.4 11-1.3.1.1 12-1.3.1.2 13-1.3.1.3 14-1.3.1.4.1 15-1.3.1.4.2 16-1.3.1.4.3 17-1.3.1.4.4
# ::format ucca
(v1 / label
    :L (v2 / label~e.0)
    :H (v3 / label
           :A (v5 / label
                  :E (v11 / label~e.1)
                  :C (v12 / label~e.2))
           :S (v6 / label~e.3))
    :H (v4 / label
           :A (v7 / label
                  :R (v13 / label~e.11)
                  :E (v14 / label~e.12)
                  :C (v15 / label~e.13)
                  :E (v16 / label
                          :R (v20 / label~e.14)
                          :E (v21 / label~e.15)
                          :E (v22 / label~e.16)
                          :C (v23 / label~e.17)))
           :A (v8 / label
                  :C (v17 / label~e.5)
                  :N (v18 / label~e.6)
                  :C (v19 / label
                          :E (v24 / label~e.7)
                          :C (v25 / label~e.8)))
           :D (v9 / label~e.9)
           :P (v10 / label~e.10)))
