# ::id 600007
# ::tok On 31 October 1956 , when McCartney was fourteen , his mother died of an embolism .
# ::alignments 0-1.1.1.1 1-1.1.1.2 2-1.1.1.2 3-1.1.1.2 5-1.2 6-1.3.1 8-1.3.2.2 10-1.1.2.1 11-1.1.2.2 12-1.1.3 13-1.1.4.1 14-1.1.4.2 15-1.1.4.3
# ::format ucca
(v1 / label
    :H (v2 / label
           :D (v5 / label
                  :R (v11 / label~e.0)
                  :C (v12 / label~e.1,2,3))
           :A (v6 / label
                  :E (v13 / label~e.10)
                  :C (v14 / label~e.11))
           :P (v7 / label~e.12)
           :A (v8 / label
                  :R (v15 / label~e.13)
                  :E (v16 / label~e.14)
                  :C (v17 / label~e.15)))
    :L (v3 / label~e.5)
    :H (v4 / label
           :A (v9 / label~e.6)
           :S (v10 / label
                   :C (v18 / label~e.8))))
