# ::id 219009
# ::tok She has expressed interest in playing the role of Blondie frontwoman Debbie Harry in Michel Gondry 's upcoming biographical film about the band .
# ::alignments 0-1.1.1 1-1.1.2.1 2-1.1.2.2 3-1.1.2.3 4-1.1.3.2.1 5-1.1.3.2.2 6-1.1.3.3.1 7-1.1.3.3.2 8-1.1.3.3.3.1 9-1.1.3.3.3.2.1 10-1.1.3.3.3.2.2 11-1.1.3.3.3.3 12-1.1.3.3.3.3 13-1.1.3.4.1 14-1.1.3.4.2.1 15-1.1.3.4.2.1 16-1.1.3.4.2.2 17-1.1.3.4.3 18-1.1.3.4.4 19-1.1.3.4.5 20-1.1.3.4.6.1 21-1.1.3.4.6.2 22-1.1.3.4.6.3
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label~e.0)
           :P (v4 / label
                  :E (v6 / label~e.1)
                  :E (v7 / label~e.2)
                  :C (v8 / label~e.3))
           :A (v5 / label
                  :A v3
                  :P (v9 / label
                         :R (v12 / label~e.4)
                         :C (v13 / label~e.5))
                  :A (v10 / label
                          :E (v14 / label~e.6)
                          :C (v15 / label~e.7)
                          :E (v16 / label
                                  :R (v23 / label~e.8)
                                  :E (v24 / label
                                          :E (v31 / label~e.9)
                                          :C (v32 / label~e.10))
                                  :C (v25 / label~e.11,12)))
                  :A (v11 / label
                          :R (v17 / label~e.13)
                          :E (v18 / label
                                  :C (v26 / label~e.14,15)
                                  :R (v27 / label~e.16))
                          :E (v19 / label~e.17)
                          :E (v20 / label~e.18)
                          :C (v21 / label~e.19)
                          :E (v22 / label
                                  :R (v28 / label~e.20)
                                  :E (v29 / label~e.21)
                                  :C (v30 / label~e.22))))))
