# ::id 669002
# ::tok Later that year , Carey performed the American national anthem to rave reviews at the Super Bowl XXXVI at the Louisiana Superdome in New Orleans , Louisiana .
# ::alignments 0-1.1.2.1 1-1.1.2.2 2-1.1.2.3 4-1.1.3 5-1.1.4 6-1.1.5.4.1 7-1.1.5.4.2 8-1.1.5.4.3 9-1.1.5.4.4 10-1.1.5.1.1 11-1.1.5.2 12-1.1.5.1.2 13-1.1.5.3.2.1 14-1.1.5.3.2.2 15-1.1.5.3.2.3 16-1.1.5.3.2.3 17-1.1.5.3.2.3 18-1.1.5.3.3.1 19-1.1.5.3.3.2 20-1.1.5.3.3.3 21-1.1.5.3.3.4 22-1.1.5.3.3.5.1 23-1.1.5.3.3.5.2 24-1.1.5.3.3.5.2 26-1.1.5.3.3.5.3
# ::format ucca
(v1 / label
    :H (v2 / label
           :D (v3 / label
                  :R (v7 / label~e.0)
                  :E (v8 / label~e.1)
                  :C (v9 / label~e.2))
           :A (v4 / label~e.4)
           :P (v5 / label~e.5)
           :A (v6 / label
                  :S (v10 / label
                          :R (v14 / label~e.10)
                          :C (v15 / label~e.12))
                  :D (v11 / label~e.11)
                  :A (v12 / label
                          :P (v16 / label)
                          :A (v17 / label
                                  :R (v23 / label~e.13)
                                  :E (v24 / label~e.14)
                                  :C (v25 / label~e.15,16,17))
                          :A (v18 / label
                                  :R (v26 / label~e.18)
                                  :E (v27 / label~e.19)
                                  :E (v28 / label~e.20)
                                  :C (v29 / label~e.21)
                                  :E (v30 / label
                                          :R (v31 / label~e.22)
                                          :C (v32 / label~e.23,24)
                                          :E (v33 / label~e.26))))
                  :A (v13 / label
                          :E (v19 / label~e.6)
                          :E (v20 / label~e.7)
                          :E (v21 / label~e.8)
                          :C (v22 / label~e.9)))))
