# ::id 455005
# ::tok Despite a shaky start at the anchor desk , Jennings ' broadcast began to climb in the ratings .
# ::alignments 0-1.1 1-1.2.2.1 2-1.2.2.2 3-1.2.2.3 4-1.2.3.1 5-1.2.3.2 6-1.2.3.3 7-1.2.3.4 9-1.2.1 11-1.3.1.2 12-1.3.2 14-1.3.4 15-1.3.5.1 16-1.3.5.2 17-1.3.5.3
# ::format ucca
(v1 / label
    :L (v2 / label~e.0)
    :H (v3 / label
           :A (v5 / label~e.9)
           :S (v6 / label
                  :E (v12 / label~e.1)
                  :E (v13 / label~e.2)
                  :C (v14 / label~e.3))
           :A (v7 / label
                  :R (v15 / label~e.4)
                  :E (v16 / label~e.5)
                  :E (v17 / label~e.6)
                  :C (v18 / label~e.7)))
    :H (v4 / label
           :A (v8 / label
                  :E v5
                  :C (v19 / label~e.11))
           :D (v9 / label~e.12)
           :P (v10 / label~e.14)
           :A (v11 / label
                   :R (v20 / label~e.15)
                   :E (v21 / label~e.16)
                   :C (v22 / label~e.17))))
