# ::id 187000
# ::tok Sorkin attended Scarsdale High School where he became involved in his high school drama and theatre club .
# ::alignments 0-1.1.1 1-1.1.2 2-1.1.3.1 3-1.1.3.2.1 4-1.1.3.2.2 6-1.1.3.3.1 7-1.1.3.3.2.1 8-1.1.3.3.2.2 9-1.1.3.3.3.1 10-1.1.3.3.3.2 11-1.1.3.3.3.3.1 12-1.1.3.3.3.3.2 13-1.1.3.3.3.4.1 14-1.1.3.3.3.4.2 15-1.1.3.3.3.4.3 16-1.1.3.3.3.5
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label~e.0)
           :P (v4 / label~e.1)
           :A (v5 / label
                  :C (v6 / label~e.2)
                  :E (v7 / label
                         :E (v9 / label~e.3)
                         :C (v10 / label~e.4))
                  :E (v8 / label
                         :A (v11 / label~e.6)
                         :P (v12 / label
                                 :E (v14 / label~e.7)
                                 :C (v15 / label~e.8))
                         :A (v13 / label
                                 :R (v16 / label~e.9)
                                 :E (v17 / label~e.10)
                                 :E (v18 / label
                                         :E (v21 / label~e.11)
                                         :C (v22 / label~e.12))
                                 :E (v19 / label
                                         :C (v23 / label~e.13)
                                         :N (v24 / label~e.14)
                                         :C (v25 / label~e.15))
                                 :C (v20 / label~e.16))
                         :A v6))))
