# ::id 500004
# ::tok Choreographed by Toni Basil , and lavishly produced with theatrical special effects , the high - budget stage production was filmed by Alan Yentob .
# ::alignments 0-1.1.2 1-1.1.3.1 2-1.1.3.2 3-1.1.3.2 5-1.2 6-1.3.2 7-1.3.3 8-1.3.4.1 9-1.3.4.2 10-1.3.4.3 11-1.3.4.4 13-1.4.4.1.1 14-1.4.4.2.1 16-1.4.4.2.2 17-1.4.4.3 18-1.1.1 20-1.4.2 21-1.4.3.1 22-1.4.3.2 23-1.4.3.2
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v6 / label~e.18)
           :S (v7 / label~e.0)
           :A (v8 / label
                  :R (v15 / label~e.1)
                  :C (v16 / label~e.2,3)))
    :L (v3 / label~e.5)
    :H (v4 / label
           :A v6
           :D (v9 / label~e.6)
           :P (v10 / label~e.7)
           :A (v11 / label
                   :R (v17 / label~e.8)
                   :E (v18 / label~e.9)
                   :E (v19 / label~e.10)
                   :C (v20 / label~e.11)))
    :H (v5 / label
           :P (v12 / label~e.20)
           :A (v13 / label
                   :R (v21 / label~e.21)
                   :C (v22 / label~e.22,23))
           :A (v14 / label
                   :P (v23 / label
                           :E (v26 / label~e.13)
                           :C v6)
                   :A (v24 / label
                           :E (v27 / label~e.14)
                           :C (v28 / label~e.16))
                   :A (v25 / label~e.17))))
