# ::id 675015
# ::tok In June 2012 , Carey posted a photo that wrote , " MC Summer 2012 " , after the photo was posted , many fans speculated that new music will be released soon .
# ::alignments 0-1.1.1.1 1-1.1.1.2 2-1.1.1.2 4-1.1.2 5-1.1.3 6-1.1.4.2 7-1.1.4.3 8-1.1.4.1.1 9-1.1.4.1.2 12-1.1.4.1.3 13-1.1.4.1.3 14-1.1.4.1.3 17-1.2 18-1.3.1.1 19-1.3.1.2 21-1.3.2.2 23-1.4.3.1 24-1.4.3.2 25-1.4.1 27-1.4.2.2.1 28-1.4.2.2.2 30-1.4.2.3.2 31-1.4.2.3.3 32-1.4.2.4
# ::format ucca
(v1 / label
    :H (v2 / label
           :D (v6 / label
                  :R (v15 / label~e.0)
                  :C (v16 / label~e.1,2))
           :A (v7 / label~e.4)
           :P (v8 / label~e.5)
           :A (v9 / label
                  :E (v17 / label
                          :R (v28 / label~e.8)
                          :P (v29 / label~e.9)
                          :A (v30 / label~e.12,13,14)
                          :A (v19 / label~e.7))
                  :E (v18 / label~e.6)
                  :C v19))
    :L (v3 / label~e.17)
    :H (v4 / label
           :A (v10 / label
                   :E (v20 / label~e.18)
                   :C (v21 / label~e.19))
           :S (v11 / label
                   :C (v22 / label~e.21)))
    :H (v5 / label
           :P (v12 / label~e.25)
           :A (v13 / label
                   :A (v23 / label
                           :E (v31 / label~e.27)
                           :C (v32 / label~e.28))
                   :P (v24 / label
                           :E (v33 / label~e.30)
                           :C (v34 / label~e.31))
                   :D (v25 / label~e.32))
           :A (v14 / label
                   :E (v26 / label~e.23)
                   :C (v27 / label~e.24))))
