# ::id 28007
# ::tok In the same year , the Yugoslavian - U.S . co-production The Dark Side of the Sun ( 1988 ) gave Pitt his first leading film role , as a young American taken by his family to the Adriatic to find a remedy for a skin condition .
# ::alignments 0-1.1.1.1 1-1.1.1.2 2-1.1.1.3 3-1.1.1.4 5-1.1.2.1 6-1.1.2.2.1.1 8-1.1.2.2.1.2 10-1.1.2.2.2 11-1.1.2.3 12-1.1.2.3 13-1.1.2.3 14-1.1.2.3 15-1.1.2.3 16-1.1.2.3 18-1.1.2.4.3 20-1.1.3 21-1.1.6 22-1.1.7.1 23-1.1.7.2 24-1.1.7.3 25-1.1.7.4 26-1.1.7.5 28-1.1.7.6.1 29-1.1.7.6.2 30-1.1.7.6.3.2 31-1.1.7.6.4.1 32-1.1.7.6.5.1.1 33-1.1.7.6.5.1.2.1 34-1.1.7.6.5.1.2.2 35-1.1.7.6.5.3.3 36-1.1.7.6.5.1.3.1 37-1.1.7.6.5.1.3.2 38-1.1.7.6.5.1.3.3 39-1.1.7.6.5.2 40-1.1.7.6.5.3.1 41-1.1.7.6.5.3.2.1 42-1.1.7.6.5.3.2.2 43-1.1.7.6.5.3.2.3.2 44-1.1.7.6.5.3.2.3.3.1.1 45-1.1.7.6.5.3.2.3.3.2 46-1.1.7.6.5.3.2.3.3.1.2
# ::format ucca
(v1 / label
    :H (v2 / label
           :T (v3 / label
                  :R (v8 / label~e.0)
                  :E (v9 / label~e.1)
                  :E (v10 / label~e.2)
                  :C (v11 / label~e.3))
           :A (v4 / label
                  :E (v12 / label~e.5)
                  :E (v13 / label
                          :E (v22 / label
                                  :C (v31 / label~e.6)
                                  :C (v32 / label~e.8))
                          :C (v23 / label~e.10))
                  :C (v14 / label~e.11,12,13,14,15,16)
                  :E (v15 / label
                          :A v14
                          :P (v24 / label)
                          :T (v25 / label~e.18)))
           :P (v5 / label~e.20)
           :A (v6 / label~e.21)
           :A (v7 / label
                  :E (v16 / label~e.22)
                  :Q (v17 / label~e.23)
                  :E (v18 / label~e.24)
                  :E (v19 / label~e.25)
                  :C (v20 / label~e.26)
                  :E (v21 / label
                          :R (v26 / label~e.28)
                          :E (v27 / label~e.29)
                          :E (v28 / label
                                  :A (v29 / label
                                          :S (v34 / label~e.31))
                                  :S (v33 / label~e.30))
                          :C v29
                          :E (v30 / label
                                  :H (v35 / label
                                          :P (v38 / label~e.32)
                                          :A (v39 / label
                                                  :R (v44 / label~e.33)
                                                  :A (v45 / label~e.34)
                                                  :S (v43 / label~e.35))
                                          :A (v40 / label
                                                  :R (v46 / label~e.36)
                                                  :E (v47 / label~e.37)
                                                  :C (v48 / label~e.38))
                                          :A v34)
                                  :L (v36 / label~e.39)
                                  :H (v37 / label
                                          :P (v41 / label~e.40)
                                          :A (v42 / label
                                                  :E (v49 / label~e.41)
                                                  :C (v50 / label~e.42)
                                                  :E (v51 / label
                                                          :A v50
                                                          :S (v52 / label~e.43)
                                                          :A (v53 / label
                                                                  :S (v54 / label
                                                                          :E (v56 / label~e.44)
                                                                          :C (v57 / label~e.46))
                                                                  :A (v55 / label~e.45))))
                                          :A v43))))))
