# ::id 236000
# ::tok On 24 August 2010 , Chan tweeted about the botched rescue operation on the Manila hostage crisis that left 8 Hong Kong tourists dead .
# ::alignments 0-1.1.2.1 1-1.1.2.2 2-1.1.2.2 3-1.1.2.2 5-1.1.3 6-1.1.4 7-1.1.5.1 8-1.1.5.2.3.1 9-1.1.5.2.3.2 10-1.1.5.2.3.4 11-1.1.5.2.3.5 12-1.1.5.2.1 13-1.1.5.2.2.1.1 14-1.1.5.2.2.1.2 15-1.1.5.2.2.2.1 16-1.1.5.2.2.2.2 17-1.1.5.2.3.3.1 18-1.1.5.2.3.3.2 19-1.1.5.2.3.3.3.1.1 20-1.1.5.2.3.3.3.1.2 21-1.1.5.2.3.3.3.1.2 22-1.1.5.2.3.3.3.1.3 23-1.1.5.2.3.3.3.2
# ::format ucca
(v1 / label
    :H (v2 / label
           :D (v3 / label
                  :R (v7 / label~e.0)
                  :C (v8 / label~e.1,2,3))
           :A (v4 / label~e.5)
           :P (v5 / label~e.6)
           :A (v6 / label
                  :R (v9 / label~e.7)
                  :C (v10 / label
                          :L (v11 / label~e.12)
                          :H (v12 / label
                                  :A (v14 / label
                                          :E (v21 / label~e.13)
                                          :C (v22 / label~e.14))
                                  :P (v15 / label
                                          :E (v23 / label~e.15)
                                          :C (v24 / label~e.16)))
                          :H (v13 / label
                                  :E (v16 / label~e.8)
                                  :E (v17 / label~e.9)
                                  :E (v18 / label
                                          :R (v25 / label~e.17)
                                          :P (v26 / label~e.18)
                                          :A (v27 / label
                                                  :A (v28 / label
                                                          :E (v30 / label~e.19)
                                                          :E (v31 / label~e.20,21)
                                                          :C (v32 / label~e.22))
                                                  :S (v29 / label~e.23))
                                          :A (v20 / label~e.11))
                                  :E (v19 / label~e.10)
                                  :C v20)))))
