# ::id 589005
# ::tok He portrayed the Mad Hatter in Burton 's Alice in Wonderland , and the titular character in Rango .
# ::alignments 0-1.1.1 1-1.1.2 2-1.1.3.3.2 3-1.1.3.3.3 4-1.1.3.3.3 5-1.1.3.3.1.1 6-1.1.3.3.1.2.1 7-1.1.3.3.1.2.2 8-1.1.3.3.1.3 9-1.1.3.3.1.3 10-1.1.3.3.1.3 12-1.1.3.4 13-1.1.3.1.1 14-1.1.3.1.3 15-1.1.3.1.4 16-1.1.3.1.2.1 17-1.1.3.1.2.2
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label~e.0)
           :P (v4 / label~e.1)
           :A (v5 / label
                  :C (v6 / label
                         :E (v9 / label~e.13)
                         :E (v10 / label
                                 :R (v16 / label~e.16)
                                 :C (v17 / label~e.17))
                         :E (v11 / label~e.14)
                         :C (v12 / label~e.15))
                  :C (v7 / label
                         :E (v13 / label
                                 :R (v18 / label~e.5)
                                 :E (v19 / label
                                         :C (v21 / label~e.6)
                                         :R (v22 / label~e.7))
                                 :C (v20 / label~e.8,9,10))
                         :E (v14 / label~e.2)
                         :C (v15 / label~e.3,4))
                  :N (v8 / label~e.12))))
