# ::id 557008
# ::tok He explained to his father , " They told me I could n't sing .
# ::alignments 0-1.1.3 1-1.1.4 2-1.1.5.1 3-1.1.5.2 4-1.1.5.3 7-1.1.6.4 8-1.1.6.1 9-1.1.6.2 10-1.1.6.3.1 12-1.1.6.3.3 13-1.1.6.3.2.2
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label~e.0)
           :P (v4 / label~e.1)
           :A (v5 / label
                  :R (v7 / label~e.2)
                  :E (v8 / label~e.3)
                  :C (v9 / label~e.4))
           :A (v6 / label
                  :P (v10 / label~e.8)
                  :A (v11 / label~e.9)
                  :A (v12 / label
                          :A (v14 / label~e.10)
                          :P (v15 / label
                                  :C (v17 / label~e.13))
                          :D (v16 / label~e.12))
                  :A (v13 / label~e.7))))
