# ::id 944005
# ::tok A greatest hits collection , The Singles 1992 – 2003 , which includes a cover of Talk Talk 's " It 's My Life " , was released in 2003 to moderate sales .
# ::alignments 0-1.1.5.1.1 1-1.1.5.1.2.1 2-1.1.5.1.2.2 3-1.3.1 5-1.1.5.2 6-1.1.5.2 7-1.1.5.2 9-1.1.5.2 12-1.1.5.3.2 13-1.1.5.3.3.1 14-1.1.5.3.3.2 15-1.1.5.3.3.3 16-1.1.5.3.3.4.1.1 17-1.1.5.3.3.4.1.1 18-1.1.5.3.3.4.1.2 20-1.1.5.3.3.4.2 21-1.1.5.3.3.4.2 22-1.1.5.3.3.4.2 23-1.1.5.3.3.4.2 27-1.1.1.2 28-1.1.2.1 29-1.1.2.2 30-1.2 31-1.3.3 32-1.3.4
# ::format ucca
(v1 / label
    :H (v2 / label
           :P (v5 / label
                  :C (v11 / label~e.27))
           :D (v6 / label
                  :R (v12 / label~e.28)
                  :C (v13 / label~e.29))
           :A (v7 / label
                  :E (v14 / label
                          :E (v17 / label~e.0)
                          :E (v18 / label
                                  :E (v21 / label~e.1)
                                  :C (v22 / label~e.2))
                          :C (v8 / label~e.3))
                  :C (v15 / label~e.5,6,7,9)
                  :E (v16 / label
                          :S (v19 / label~e.12)
                          :A (v20 / label
                                  :E (v23 / label~e.13)
                                  :C (v24 / label~e.14)
                                  :R (v25 / label~e.15)
                                  :E (v26 / label
                                          :E (v27 / label
                                                  :C (v29 / label~e.16,17)
                                                  :R (v30 / label~e.18))
                                          :C (v28 / label~e.20,21,22,23))))))
    :L (v3 / label~e.30)
    :H (v4 / label
           :A v8
           :P (v9 / label~e.31)
           :A (v10 / label~e.32)))
