# ::id 105000
# ::tok When she was seven years old , Jolie had a small part in Lookin' to Get Out ( 1982 ) , a movie co - written by and starring her father , Jon Voight .
# ::alignments 0-1.1 1-1.2.1 3-1.2.2.2.1 4-1.2.2.2.2 5-1.2.2.3 7-1.3.1 8-1.3.2 9-1.3.3.1 10-1.3.3.2 11-1.3.3.3 12-1.3.4.7 13-1.3.4.1 14-1.3.4.1 15-1.3.4.1 16-1.3.4.1 18-1.3.4.2.3 21-1.3.4.3.1 22-1.3.4.3.2 23-1.3.4.3.3.2.1.1 25-1.3.4.3.3.2.1.2 26-1.3.4.3.3.3.1 27-1.3.4.3.3.2.2 28-1.3.4.3.3.2.3 29-1.3.4.3.3.3.2.1 30-1.3.4.3.3.3.2.2 32-1.3.4.3.3.3.3 33-1.3.4.3.3.3.3
# ::format ucca
(v1 / label
    :L (v2 / label~e.0)
    :H (v3 / label
           :A (v5 / label~e.1)
           :S (v6 / label
                  :E (v11 / label
                          :E (v20 / label~e.3)
                          :C (v21 / label~e.4))
                  :C (v12 / label~e.5)))
    :H (v4 / label
           :A (v7 / label~e.7)
           :P (v8 / label~e.8)
           :A (v9 / label
                  :E (v13 / label~e.9)
                  :E (v14 / label~e.10)
                  :C (v15 / label~e.11))
           :A (v10 / label
                   :C (v16 / label~e.13,14,15,16)
                   :E (v17 / label
                           :A v16
                           :P (v22 / label)
                           :D (v23 / label~e.18))
                   :E (v18 / label
                           :E (v24 / label~e.21)
                           :C (v25 / label~e.22)
                           :E (v26 / label
                                   :A v25
                                   :P (v27 / label
                                           :C (v29 / label
                                                   :E (v35 / label~e.23)
                                                   :C (v36 / label~e.25))
                                           :N (v30 / label~e.27)
                                           :C (v31 / label~e.28))
                                   :A (v28 / label
                                           :R (v32 / label~e.26)
                                           :E (v33 / label
                                                   :E (v37 / label~e.29)
                                                   :C (v38 / label~e.30))
                                           :C (v34 / label~e.32,33))))
                   :R (v19 / label~e.12))))
