# ::id 479009
# ::tok Despite their on - court rivalry , Johnson and Bird became close friends during the filming of a 1984 Converse shoe advertisement that depicted them as enemies .
# ::alignments 0-1.1 1-1.2.1 2-1.2.2.1 4-1.2.2.2 5-1.2.3 7-1.3.1.1 8-1.3.1.2 9-1.3.1.3 10-1.3.2 11-1.3.3.1 12-1.3.3.2 13-1.4 14-1.5.2.1 15-1.5.2.2 16-1.5.1.1 17-1.5.1.2 18-1.5.1.3 19-1.5.1.4.1 20-1.5.1.4.2 21-1.5.1.5 23-1.5.1.6.3 24-1.5.1.6.4 25-1.5.1.6.5.2 26-1.5.1.6.5.3
# ::format ucca
(v1 / label
    :L (v2 / label~e.0)
    :H (v3 / label
           :A (v7 / label~e.1)
           :D (v8 / label
                  :R (v15 / label~e.2)
                  :C (v16 / label~e.4))
           :P (v9 / label~e.5))
    :H (v4 / label
           :A (v10 / label
                   :C (v17 / label~e.7)
                   :N (v18 / label~e.8)
                   :C (v19 / label~e.9))
           :P (v11 / label~e.10)
           :A (v12 / label
                   :E (v20 / label~e.11)
                   :C (v21 / label~e.12)))
    :L (v5 / label~e.13)
    :H (v6 / label
           :A (v13 / label
                   :R (v22 / label~e.16)
                   :E (v23 / label~e.17)
                   :E (v24 / label~e.18)
                   :E (v25 / label
                           :E (v30 / label~e.19)
                           :C (v31 / label~e.20))
                   :C (v26 / label~e.21)
                   :E (v27 / label
                           :A v26
                           :P (v32 / label~e.23)
                           :A (v33 / label~e.24)
                           :A (v34 / label
                                   :A v33
                                   :R (v35 / label~e.25)
                                   :S (v36 / label~e.26))))
           :P (v14 / label
                   :E (v28 / label~e.14)
                   :C (v29 / label~e.15))))
