# ::id 704003
# ::tok Released in 1978 , the movie received generally poor , sometimes scathing , reviews and had a very brief theatrical run .
# ::alignments 0-1.1.2 1-1.1.3.1 2-1.1.3.2 4-1.2.1.1 5-1.1.1 6-1.2.2 7-1.2.3.1.1.1 8-1.2.3.1.1.2 10-1.2.3.1.2.1 11-1.2.3.1.2.2 13-1.2.3.2 14-1.3 15-1.4.3.1 16-1.4.4.1 17-1.4.4.2 18-1.4.4.3 19-1.4.1 20-1.4.3.2
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v6 / label~e.5)
           :P (v7 / label~e.0)
           :D (v8 / label
                  :R (v15 / label~e.1)
                  :C (v16 / label~e.2)))
    :H (v3 / label
           :A (v9 / label
                  :E (v17 / label~e.4)
                  :C v6)
           :P (v10 / label~e.6)
           :A (v11 / label
                   :E (v18 / label
                           :C (v25 / label
                                   :D (v27 / label~e.7)
                                   :C (v28 / label~e.8))
                           :C (v26 / label
                                   :D (v29 / label~e.10)
                                   :C (v30 / label~e.11)))
                   :C (v19 / label~e.13)))
    :L (v4 / label~e.14)
    :H (v5 / label
           :A (v12 / label~e.19)
           :A v6
           :P (v13 / label
                   :E (v20 / label~e.15)
                   :C (v21 / label~e.20))
           :D (v14 / label
                   :E (v22 / label~e.16)
                   :E (v23 / label~e.17)
                   :C (v24 / label~e.18))))
