# ::id 956009
# ::tok In February 1940 , Jill Esmond agreed to divorce Olivier , and Leigh Holman agreed to divorce Leigh , although they maintained a strong friendship for the rest of Leigh 's life .
# ::alignments 0-1.1.1.1 1-1.1.1.2 2-1.1.1.3 4-1.1.2 5-1.1.2 6-1.1.3 8-1.1.4.3 9-1.1.4.4 11-1.2 12-1.3.1 13-1.3.1 14-1.3.2 16-1.3.3.3 17-1.3.3.4 19-1.4 20-1.5.1 21-1.5.2 23-1.5.4 24-1.5.5 25-1.6 26-1.7.1.1 27-1.7.1.2 28-1.7.2.1 29-1.7.3.1 30-1.7.3.2 31-1.7.2.2
# ::format ucca
(v1 / label
    :H (v2 / label
           :T (v9 / label
                  :R (v23 / label~e.0)
                  :C (v24 / label~e.1)
                  :C (v25 / label~e.2))
           :A (v10 / label~e.4,5)
           :P (v11 / label~e.6)
           :A (v12 / label
                   :A v10
                   :P (v26 / label~e.8)
                   :A (v27 / label~e.9)))
    :L (v3 / label~e.11)
    :H (v4 / label
           :A (v13 / label~e.12,13)
           :P (v14 / label~e.14)
           :A (v15 / label
                   :A v13
                   :P (v28 / label~e.16)
                   :A (v29 / label~e.17)))
    :L (v5 / label~e.19)
    :H (v6 / label
           :A (v16 / label~e.20)
           :D (v17 / label~e.21)
           :D (v18 / label~e.23)
           :S (v19 / label~e.24))
    :L (v7 / label~e.25)
    :H (v8 / label
           :D (v20 / label
                   :E (v30 / label~e.26)
                   :C (v31 / label~e.27))
           :P (v21 / label
                   :R (v32 / label~e.28)
                   :C (v33 / label~e.31))
           :A (v22 / label
                   :C (v34 / label~e.29)
                   :R (v35 / label~e.30))))
