# ::id 205002
# ::tok He first drew critical praise for the play Eh ? , for which he won a Theatre World Award and a Drama Desk Award .
# ::alignments 0-1.1.1 1-1.1.2 2-1.1.3.1 3-1.1.3.2 4-1.1.3.3 5-1.1.4.5 6-1.1.4.6.1 7-1.1.4.6.2 8-1.1.4.1 11-1.1.4.2.1.1 13-1.1.4.2.3 14-1.1.4.2.4 15-1.1.4.2.5.1.1 16-1.1.4.2.5.1.2 17-1.1.4.2.5.1.2 18-1.1.4.2.5.1.3 19-1.1.4.2.5.2 20-1.1.4.2.5.3.1 21-1.1.4.2.5.3.2 22-1.1.4.2.5.3.2 23-1.1.4.2.5.3.3
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label~e.0)
           :D (v4 / label~e.1)
           :P (v5 / label
                  :E (v7 / label~e.2)
                  :E (v8 / label~e.3)
                  :C (v9 / label~e.4))
           :A (v6 / label
                  :C (v10 / label~e.8)
                  :E (v11 / label
                          :A (v14 / label
                                  :R (v20 / label~e.11)
                                  :C (v19 / label~e.7))
                          :A (v15 / label~e.13)
                          :P (v16 / label~e.14)
                          :A (v17 / label
                                  :C (v21 / label
                                          :E (v24 / label~e.15)
                                          :E (v25 / label~e.16,17)
                                          :C (v26 / label~e.18))
                                  :N (v22 / label~e.19)
                                  :C (v23 / label
                                          :E (v27 / label~e.20)
                                          :E (v28 / label~e.21,22)
                                          :C (v29 / label~e.23))))
                  :R (v12 / label~e.5)
                  :E (v13 / label
                          :E (v18 / label~e.6)
                          :C v19))))
