# ::id 231006
# ::tok The series was produced by , and featured Jackie Chan .
# ::alignments 0-1.1.1.1 1-1.1.1.2 3-1.1.2.1.1 4-1.1.2.1.2 6-1.1.2.3 7-1.1.2.4 8-1.1.3 9-1.1.3
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label
                  :E (v6 / label~e.0)
                  :C (v7 / label~e.1))
           :P (v4 / label
                  :C (v8 / label
                         :C (v11 / label~e.3)
                         :E (v12 / label~e.4))
                  :N (v9 / label~e.6)
                  :C (v10 / label~e.7))
           :A (v5 / label~e.8,9)))
