# ::id 691015
# ::tok Grossman remained Dylan 's manager until 1970 , and was notable both for his sometimes confrontational personality , and for the fiercely protective loyalty he displayed towards his principal client .
# ::alignments 0-1.1.1 1-1.1.2 2-1.1.3.1 3-1.1.3.2 4-1.1.3.3 5-1.1.4.1 6-1.1.4.2 8-1.2 10-1.3.2.2 11-1.3.3.5 12-1.3.3.1.1 13-1.3.3.1.2 14-1.3.3.1.3.1 15-1.3.3.1.3.2 16-1.3.3.1.4 18-1.3.3.2 19-1.3.3.3.1 20-1.3.3.3.2 21-1.3.3.3.3.1.1.1 22-1.3.3.3.3.1.1.2 23-1.3.3.3.3.1.2 24-1.3.3.3.3.2 25-1.3.3.3.3.3 26-1.3.3.3.3.4.1 27-1.3.3.3.3.4.2 28-1.3.3.3.3.4.3 29-1.3.3.3.3.4.4
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v5 / label~e.0)
           :P (v6 / label~e.1)
           :A (v7 / label
                  :E (v11 / label~e.2)
                  :R (v12 / label~e.3)
                  :C (v13 / label~e.4))
           :D (v8 / label
                  :R (v14 / label~e.5)
                  :C (v15 / label~e.6)))
    :L (v3 / label~e.8)
    :H (v4 / label
           :A v5
           :P (v9 / label
                  :C (v16 / label~e.10))
           :A (v10 / label
                   :C (v17 / label
                           :R (v21 / label~e.12)
                           :E (v22 / label~e.13)
                           :E (v23 / label
                                   :E (v28 / label~e.14)
                                   :C (v29 / label~e.15))
                           :C (v24 / label~e.16))
                   :N (v18 / label~e.18)
                   :C (v19 / label
                           :R (v25 / label~e.19)
                           :E (v26 / label~e.20)
                           :C (v27 / label
                                   :A (v30 / label
                                           :E (v34 / label
                                                   :E (v40 / label~e.21)
                                                   :C (v41 / label~e.22))
                                           :C (v35 / label~e.23))
                                   :A (v31 / label~e.24)
                                   :P (v32 / label~e.25)
                                   :A (v33 / label
                                           :R (v36 / label~e.26)
                                           :E (v37 / label~e.27)
                                           :E (v38 / label~e.28)
                                           :C (v39 / label~e.29))))
                   :N (v20 / label~e.11))))
