# ::id 130012
# ::tok Industry pundits blamed Hepburn for the small profit , but the studio continued its commitment to resurrecting her popularity .
# ::alignments 0-1.1.1.1 1-1.1.1.2 2-1.1.2 3-1.1.3 4-1.1.4.1 5-1.1.4.2 6-1.1.4.3 7-1.1.4.4 9-1.2 10-1.3.1.1 11-1.3.1.2 12-1.3.2 13-1.3.3.1 14-1.3.3.2 15-1.3.3.3.2 16-1.3.3.3.3 17-1.3.3.3.4.1 18-1.3.3.3.4.2
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v5 / label
                  :E (v12 / label~e.0)
                  :C (v13 / label~e.1))
           :P (v6 / label~e.2)
           :A (v7 / label~e.3)
           :A (v8 / label
                  :R (v14 / label~e.4)
                  :E (v15 / label~e.5)
                  :E (v16 / label~e.6)
                  :C (v17 / label~e.7)))
    :L (v3 / label~e.9)
    :H (v4 / label
           :A (v9 / label
                  :E (v18 / label~e.10)
                  :C (v19 / label~e.11))
           :P (v10 / label~e.12)
           :A (v11 / label
                   :A (v20 / label~e.13)
                   :P (v21 / label~e.14)
                   :A (v22 / label
                           :A v9
                           :R (v23 / label~e.15)
                           :P (v24 / label~e.16)
                           :A (v25 / label
                                   :E (v26 / label~e.17)
                                   :C (v27 / label~e.18))))))
