# ::id 232014
# ::tok Jackie Chan has received worldwide recognition for his acting , having won several awards including an Innovator Award from the American Choreography Awards and a lifetime achievement award from the Taurus World Stunt Awards .
# ::alignments 0-1.1.1 1-1.1.1 3-1.1.2.2 4-1.1.3.1 5-1.1.3.2 6-1.1.4.1 7-1.1.4.2 8-1.1.4.3 10-1.2.2.1 11-1.2.2.2 12-1.2.3.2 13-1.2.3.3 14-1.2.3.1.1 15-1.2.3.1.2.1.1 16-1.2.3.1.2.1.3 17-1.2.3.1.2.1.4 18-1.2.3.1.2.1.2.1 19-1.2.3.1.2.1.2.2 20-1.2.3.1.2.1.2.3.1 21-1.2.3.1.2.1.2.3.2 22-1.2.3.1.2.1.2.4 23-1.2.3.1.2.2 24-1.2.3.1.2.3.1 25-1.2.3.1.2.3.3.1 26-1.2.3.1.2.3.3.2 27-1.2.3.1.2.3.4 28-1.2.3.1.2.3.2.1 29-1.2.3.1.2.3.2.2 30-1.2.3.1.2.3.2.3 31-1.2.3.1.2.3.2.3 32-1.2.3.1.2.3.2.3 33-1.2.3.1.2.3.2.4
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v4 / label~e.0,1)
           :P (v5 / label
                  :C (v10 / label~e.3))
           :A (v6 / label
                  :A (v11 / label~e.4)
                  :P (v12 / label~e.5))
           :A (v7 / label
                  :R (v13 / label~e.6)
                  :A (v14 / label~e.7)
                  :P (v15 / label~e.8)))
    :H (v3 / label
           :A v4
           :P (v8 / label
                  :E (v16 / label~e.10)
                  :C (v17 / label~e.11))
           :A (v9 / label
                  :E (v18 / label
                          :R (v21 / label~e.14)
                          :C (v22 / label
                                  :C (v23 / label
                                          :E (v26 / label~e.15)
                                          :E (v27 / label
                                                  :R (v34 / label~e.18)
                                                  :E (v35 / label~e.19)
                                                  :E (v36 / label
                                                          :E (v44 / label~e.20)
                                                          :C (v45 / label~e.21))
                                                  :C (v37 / label~e.22))
                                          :E (v28 / label~e.16)
                                          :C (v29 / label~e.17))
                                  :N (v24 / label~e.23)
                                  :C (v25 / label
                                          :E (v30 / label~e.24)
                                          :E (v31 / label
                                                  :R (v38 / label~e.28)
                                                  :E (v39 / label~e.29)
                                                  :E (v40 / label~e.30,31,32)
                                                  :C (v41 / label~e.33))
                                          :E (v32 / label
                                                  :E (v42 / label~e.25)
                                                  :C (v43 / label~e.26))
                                          :C (v33 / label~e.27))))
                  :E (v19 / label~e.12)
                  :C (v20 / label~e.13))))
