# ::id 665013
# ::tok When describing Carey 's popularity in Japan throughout the 1990s , author Chris Nickson compared it to Beatlemania in the 1960s .
# ::alignments 0-1.1 1-1.2.2 2-1.2.3.1.1 3-1.2.3.1.2 4-1.2.3.2 5-1.2.3.3.1 6-1.2.3.3.2 7-1.2.3.4.1 8-1.2.3.4.2 9-1.2.3.4.3 11-1.3.2.1 12-1.3.2.2 13-1.3.2.2 14-1.3.3 15-1.3.4 16-1.3.1.1 17-1.3.1.2 18-1.3.1.3.1 19-1.3.1.3.2 20-1.3.1.3.3
# ::format ucca
(v1 / label
    :L (v2 / label~e.0)
    :H (v3 / label
           :A (v5 / label)
           :P (v6 / label~e.1)
           :A (v7 / label
                  :A (v12 / label
                          :C (v21 / label~e.2)
                          :R (v22 / label~e.3))
                  :S (v13 / label~e.4)
                  :A (v14 / label
                          :R (v23 / label~e.5)
                          :C (v24 / label~e.6))
                  :D (v15 / label
                          :R (v25 / label~e.7)
                          :E (v26 / label~e.8)
                          :C (v27 / label~e.9))))
    :H (v4 / label
           :A (v8 / label
                  :R (v16 / label~e.16)
                  :C (v17 / label~e.17)
                  :E (v18 / label
                          :R (v28 / label~e.18)
                          :E (v29 / label~e.19)
                          :C (v30 / label~e.20)))
           :A (v9 / label
                  :E (v19 / label~e.11)
                  :C (v20 / label~e.12,13))
           :P (v10 / label~e.14)
           :A (v11 / label~e.15)))
