# ::id 672003
# ::tok Carey and actor / comedian Nick Cannon met while they shot her music video for her second single , " Bye Bye " , on an island off the coast of Antigua .
# ::alignments 0-1.1.1.1 1-1.1.1.2 2-1.1.1.3.1.2 4-1.1.1.3.1.3 5-1.1.1.3.2 6-1.1.1.3.2 7-1.1.2 8-1.2 9-1.3.1 10-1.3.2 11-1.3.3.1 12-1.3.3.2 13-1.3.3.3 14-1.3.3.4.1 15-1.3.3.4.2 16-1.3.3.4.3.1 17-1.3.3.4.3.2 20-1.3.3.4.4 21-1.3.3.4.4 24-1.3.4.1 25-1.3.4.2 26-1.3.4.3 27-1.3.4.4.1 28-1.3.4.4.2 29-1.3.4.4.3.1 30-1.3.4.4.3.2 31-1.3.4.4.4
(v1 / label
    :H (v2 / label
           :A (v5 / label
                  :C (v11 / label~e.0)
                  :N (v12 / label~e.1)
                  :C (v13 / label
                          :E (v22 / label
                                  :N (v32 / label)
                                  :C (v33 / label~e.2)
                                  :C (v34 / label~e.4))
                          :C (v23 / label~e.5,6)))
           :P (v6 / label~e.7))
    :L (v3 / label~e.8)
    :H (v4 / label
           :A (v7 / label~e.9)
           :P (v8 / label~e.10)
           :A (v9 / label
                  :E (v14 / label~e.11)
                  :E (v15 / label~e.12)
                  :C (v16 / label~e.13)
                  :E (v17 / label
                          :R (v24 / label~e.14)
                          :E (v25 / label~e.15)
                          :E (v26 / label
                                  :E (v35 / label~e.16)
                                  :C (v36 / label~e.17))
                          :C (v27 / label~e.20,21)))
           :A (v10 / label
                   :R (v18 / label~e.24)
                   :E (v19 / label~e.25)
                   :C (v20 / label~e.26)
                   :E (v21 / label
                           :R (v28 / label~e.27)
                           :E (v29 / label~e.28)
                           :E (v30 / label
                                   :C (v37 / label~e.29)
                                   :R (v38 / label~e.30))
                           :C (v31 / label~e.31)))))
