# ::id 958006
# ::tok Olivier came to recognise the symptoms of an impending episode - several days of hyperactivity followed by a period of depression and an explosive breakdown , after which Leigh would have no memory of the event , but would be acutely embarrassed and remorseful .
# ::alignments 0-1.1.1 1-1.1.2 3-1.1.4 4-1.1.5.1 5-1.1.5.2 6-1.1.5.3.1 8-1.1.5.3.3 9-1.1.5.3.4 11-1.1.5.4.1.1.1 12-1.1.5.4.1.1.2 13-1.1.5.4.1.2.1 14-1.1.5.4.2.3 15-1.1.5.4.2.1 16-1.1.5.4.2.2.1 17-1.1.5.4.2.2.2.1.1 18-1.1.5.4.2.2.2.1.2 19-1.1.5.4.2.2.2.2.1 20-1.1.5.4.2.2.2.2.2 21-1.1.5.4.2.2.3 23-1.1.5.4.2.2.4.2 24-1.1.5.4.2.2.4.3 26-1.2 27-1.2 28-1.3.1 29-1.3.2 31-1.3.4 32-1.3.3.2 33-1.3.5.1 34-1.3.5.2.1 35-1.3.5.2.2 37-1.4 38-1.6.1 40-1.6.3 41-1.6.4 42-1.5 43-1.7.1
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v9 / label~e.0)
           :D (v10 / label~e.1)
           :P (v11 / label~e.3)
           :A (v12 / label
                   :E (v22 / label~e.4)
                   :C (v23 / label~e.5)
                   :E (v24 / label
                           :R (v29 / label~e.6)
                           :D (v30 / label~e.8)
                           :P (v31 / label~e.9))
                   :E (v25 / label
                           :H (v32 / label
                                   :T (v36 / label
                                           :Q (v41 / label~e.11)
                                           :C (v42 / label~e.12))
                                   :P (v37 / label
                                           :R (v43 / label~e.13)
                                           :C (v40 / label~e.14)))
                           :H (v33 / label
                                   :P (v38 / label~e.15)
                                   :A (v39 / label
                                           :R (v44 / label~e.16)
                                           :H (v45 / label
                                                   :T (v48 / label
                                                           :E (v52 / label~e.17)
                                                           :C (v53 / label~e.18))
                                                   :P (v49 / label
                                                           :R (v54 / label~e.19)
                                                           :C (v55 / label~e.20)))
                                           :L (v46 / label~e.21)
                                           :H (v47 / label
                                                   :D (v50 / label~e.23)
                                                   :P (v51 / label~e.24)))
                                   :A v40))))
    :L (v3 / label~e.26,27)
    :H (v4 / label
           :A (v13 / label~e.28)
           :D (v14 / label~e.29)
           :S (v15 / label
                   :C (v26 / label~e.32))
           :D (v16 / label~e.31)
           :A (v17 / label
                   :R (v27 / label~e.33)
                   :P (v28 / label
                           :E (v34 / label~e.34)
                           :C (v35 / label~e.35))))
    :L (v5 / label~e.37)
    :L (v6 / label~e.42)
    :H (v7 / label
           :D (v18 / label~e.38)
           :D (v19 / label~e.40)
           :S (v20 / label~e.41)
           :A v13)
    :H (v8 / label
           :S (v21 / label~e.43)
           :D v18
           :D v19
           :A v13))
