# ::id 471009
# ::tok Johnson and Thomas greeted each other with a kiss on the cheek before the opening tip of Game 1 , which they called a display of brotherly love .
# ::alignments 0-1.1.1.1 1-1.1.1.2 2-1.1.1.3 3-1.1.2 4-1.1.3 5-1.1.3 6-1.1.4.1 7-1.1.4.2.2.1 8-1.1.4.3.5 9-1.1.4.2.3.1 10-1.1.4.2.3.2 11-1.1.4.2.3.3 12-1.2 13-1.3.1.1 14-1.3.1.2 15-1.3.1.2 16-1.3.2.1 17-1.3.2.2 18-1.3.2.3 21-1.1.4.3.2 22-1.1.4.3.3 23-1.1.4.3.4.1 24-1.1.4.3.4.2 25-1.1.4.3.4.3.1 26-1.1.4.3.4.3.2 27-1.1.4.3.4.3.3
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v5 / label
                  :C (v11 / label~e.0)
                  :N (v12 / label~e.1)
                  :C (v13 / label~e.2))
           :P (v6 / label~e.3)
           :D (v7 / label~e.4,5)
           :A (v8 / label
                  :R (v14 / label~e.6)
                  :C (v15 / label
                          :A v5
                          :P (v22 / label
                                  :E (v28 / label~e.7)
                                  :C (v27 / label~e.8))
                          :A (v23 / label
                                  :R (v29 / label~e.9)
                                  :E (v30 / label~e.10)
                                  :C (v31 / label~e.11)))
                  :E (v16 / label
                          :A (v24 / label~e.21)
                          :P (v25 / label~e.22)
                          :A (v26 / label
                                  :E (v32 / label~e.23)
                                  :C (v33 / label~e.24)
                                  :E (v34 / label
                                          :R (v35 / label~e.25)
                                          :A (v36 / label~e.26)
                                          :P (v37 / label~e.27)))
                          :A v27)))
    :L (v3 / label~e.12)
    :H (v4 / label
           :P (v9 / label
                  :E (v17 / label~e.13)
                  :C (v18 / label~e.14,15))
           :A (v10 / label
                   :R (v19 / label~e.16)
                   :C (v20 / label~e.17)
                   :E (v21 / label~e.18))))
