# ::id 470006
# ::tok In the decisive Game 7 in Boston , as the Lakers trailed by three points in the final minute , opposing point guard Dennis Johnson stole the ball from Johnson , a play that effectively ended the series .
# ::alignments 0-1.1 2-1.2.2 3-1.2.1.2 4-1.2.3 5-1.2.4.1 6-1.2.4.2 8-1.3 10-1.4.1.2 11-1.4.2 12-1.4.3.1 13-1.4.3.2 14-1.4.3.3 15-1.4.4.1 17-1.4.4.3 18-1.4.4.4 20-1.5.1.1.2 21-1.5.1.2.2.1 22-1.5.1.2.2.2 23-1.5.1.3 24-1.5.1.3 25-1.5.2 27-1.5.3.2 28-1.5.4.1 29-1.5.4.2 32-1.6.1.1.2 33-1.6.2 34-1.6.3.2 35-1.6.3.3 37-1.6.3.4.2
# ::format ucca
(v1 / label
    :L (v2 / label~e.0)
    :H (v3 / label
           :P (v8 / label
                  :C (v23 / label~e.3))
           :D (v9 / label~e.2)
           :D (v10 / label~e.4)
           :A (v11 / label
                   :R (v24 / label~e.5)
                   :C (v25 / label~e.6)))
    :L (v4 / label~e.8)
    :H (v5 / label
           :A (v12 / label
                   :C (v26 / label~e.10))
           :P (v13 / label~e.11)
           :A (v14 / label
                   :R (v27 / label~e.12)
                   :Q (v28 / label~e.13)
                   :C (v29 / label~e.14))
           :T (v15 / label
                   :R (v30 / label~e.15)
                   :E (v31 / label~e.17)
                   :C (v32 / label~e.18)))
    :H (v6 / label
           :A (v16 / label
                   :E (v33 / label
                           :A (v35 / label~e.23,24)
                           :P (v43 / label~e.20))
                   :E (v34 / label
                           :A v35
                           :P (v44 / label
                                   :E (v47 / label~e.21)
                                   :C (v48 / label~e.22)))
                   :C v35)
           :P (v17 / label~e.25)
           :A (v18 / label
                   :C (v36 / label~e.27))
           :A (v19 / label
                   :R (v37 / label~e.28)
                   :C (v38 / label~e.29)))
    :H (v7 / label
           :H (v20 / label
                   :P (v39 / label
                           :C (v45 / label~e.32)))
           :L (v21 / label~e.33)
           :H (v22 / label
                   :A v20
                   :D (v40 / label~e.34)
                   :P (v41 / label~e.35)
                   :A (v42 / label
                           :C (v46 / label~e.37)))))
