# ::id 222006
# ::tok An operatically trained vocalist , Chan is also a Cantopop and Mandopop star , having released a number of albums and sung many of the theme songs for the films in which he has starred .
# ::alignments 0-1.1.2.1 1-1.1.2.2.1 2-1.1.2.2.2 3-1.1.2.3 5-1.1.1 6-1.2.2 7-1.2.3 8-1.2.4.1 9-1.2.4.2.1 10-1.2.4.2.2 11-1.2.4.2.3 12-1.2.4.3 14-1.3 15-1.4.1 16-1.4.2.1 17-1.4.2.2.1 18-1.4.2.2.2 19-1.4.2.3 20-1.5 21-1.6.1 22-1.6.2.1.1 23-1.6.2.1.2 24-1.6.2.2 25-1.6.2.3 26-1.6.2.4 27-1.6.2.5.1 28-1.6.2.5.2 29-1.6.2.5.3 30-1.6.2.5.4.2 32-1.6.2.5.4.4 34-1.6.2.5.4.6
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v8 / label~e.5)
           :S (v9 / label
                  :E (v17 / label~e.0)
                  :E (v18 / label
                          :E (v31 / label~e.1)
                          :C (v32 / label~e.2))
                  :C (v19 / label~e.3)))
    :H (v3 / label
           :A v8
           :S (v10 / label~e.6)
           :D (v11 / label~e.7)
           :A (v12 / label
                   :E (v20 / label~e.8)
                   :E (v21 / label
                           :C (v33 / label~e.9)
                           :N (v34 / label~e.10)
                           :C (v35 / label~e.11))
                   :C (v22 / label~e.12)))
    :L (v4 / label~e.14)
    :H (v5 / label
           :P (v13 / label~e.15)
           :A (v14 / label
                   :E (v23 / label~e.16)
                   :E (v24 / label
                           :C (v36 / label~e.17)
                           :R (v37 / label~e.18))
                   :C (v25 / label~e.19))
           :A v8)
    :L (v6 / label~e.20)
    :H (v7 / label
           :P (v15 / label~e.21)
           :A (v16 / label
                   :E (v26 / label
                           :C (v38 / label~e.22)
                           :R (v39 / label~e.23))
                   :E (v27 / label~e.24)
                   :E (v28 / label~e.25)
                   :C (v29 / label~e.26)
                   :E (v30 / label
                           :R (v40 / label~e.27)
                           :E (v41 / label~e.28)
                           :C (v42 / label~e.29)
                           :E (v43 / label
                                   :A v42
                                   :R (v44 / label~e.30)
                                   :A (v45 / label~e.32)
                                   :P (v46 / label~e.34))))
           :A v8))
