# ::id 562004
# ::tok In late April , Presley began a two - week residency at the New Frontier Hotel and Casino on the Las Vegas Strip .
# ::alignments 0-1.1.2.1 1-1.1.2.2 2-1.1.2.3 4-1.1.3 5-1.1.4 6-1.1.5.1 7-1.1.5.2 9-1.1.5.3 10-1.1.6 11-1.1.7.1.1 12-1.1.7.1.2 13-1.1.7.1.3 14-1.1.7.1.3 15-1.1.7.1.4.1 16-1.1.7.1.4.2 17-1.1.7.1.4.3 18-1.1.7.2.1 19-1.1.7.2.2 20-1.1.7.2.3 21-1.1.7.2.3 22-1.1.7.2.4
# ::format ucca
(v1 / label
    :H (v2 / label
           :T (v3 / label
                  :R (v9 / label~e.0)
                  :E (v10 / label~e.1)
                  :C (v11 / label~e.2))
           :A (v4 / label~e.4)
           :D (v5 / label~e.5)
           :T (v6 / label
                  :E (v12 / label~e.6)
                  :Q (v13 / label~e.7)
                  :C (v14 / label~e.9))
           :P (v7 / label~e.10)
           :A (v8 / label
                  :C (v15 / label
                          :R (v17 / label~e.11)
                          :E (v18 / label~e.12)
                          :C (v19 / label~e.13,14)
                          :E (v20 / label
                                  :C (v25 / label~e.15)
                                  :N (v26 / label~e.16)
                                  :C (v27 / label~e.17)))
                  :C (v16 / label
                          :R (v21 / label~e.18)
                          :E (v22 / label~e.19)
                          :E (v23 / label~e.20,21)
                          :C (v24 / label~e.22)))))
