# ::id 658008
# ::tok Mariah Carey was born in Northport , New York , on March 27 , 1970 .
# ::alignments 0-1.1.2 1-1.1.2 3-1.1.3.2 4-1.1.4.1 5-1.1.4.2 7-1.1.4.4 8-1.1.4.4 10-1.1.5.3 11-1.1.5.1 12-1.1.5.1 14-1.1.5.1
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label~e.0,1)
           :S (v4 / label
                  :C (v7 / label~e.3))
           :A (v5 / label
                  :R (v8 / label~e.4)
                  :C (v9 / label~e.5)
                  :E (v10 / label~e.7,8))
           :D (v6 / label
                  :C (v11 / label~e.11,12,14)
                  :R (v12 / label~e.10))))
