# ::id 1018003
# ::tok The eighth child of the Jackson family , he debuted on the professional music scene along with his brothers as a member of The Jackson 5 in 1964 , and began his solo career in 1971 .
# ::alignments 0-1.1.3.1 1-1.1.3.2 2-1.1.3.3 3-1.1.3.4.1 5-1.1.3.4.3 6-1.1.3.4.4 8-1.1.1 9-1.2.2 10-1.2.3.1 12-1.2.3.3 13-1.2.3.4 14-1.2.3.5 15-1.2.4.1 16-1.2.4.1 17-1.2.4.2 18-1.2.4.3 19-1.2.5.1 20-1.2.5.2.1 21-1.2.5.2.2 22-1.2.5.3.1 23-1.2.5.3.2 24-1.2.5.3.2 25-1.2.5.3.2 26-1.2.6.1 27-1.2.6.2 29-1.3 30-1.4.4 31-1.4.5.1 32-1.4.1 33-1.4.5.2 34-1.4.2.1 35-1.4.2.2
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v6 / label~e.8)
           :S (v7 / label)
           :A (v8 / label
                  :E (v18 / label~e.0)
                  :Q (v19 / label~e.1)
                  :C (v20 / label~e.2)
                  :E (v21 / label
                          :R (v38 / label~e.3)
                          :A (v39 / label~e.5)
                          :S (v40 / label~e.6))))
    :H (v3 / label
           :A v6
           :P (v9 / label~e.9)
           :A (v10 / label
                   :R (v22 / label~e.10)
                   :D (v23 / label~e.12)
                   :A (v24 / label~e.13)
                   :P (v25 / label~e.14))
           :A (v11 / label
                   :R (v26 / label~e.15,16)
                   :A (v27 / label~e.17)
                   :S (v28 / label~e.18))
           :A (v12 / label
                   :R (v29 / label~e.19)
                   :S (v30 / label
                           :E (v41 / label~e.20)
                           :C (v42 / label~e.21))
                   :A (v31 / label
                           :R (v43 / label~e.22)
                           :C (v44 / label~e.23,24,25)))
           :T (v13 / label
                   :R (v32 / label~e.26)
                   :C (v33 / label~e.27)))
    :L (v4 / label~e.29)
    :H (v5 / label
           :D (v14 / label~e.32)
           :T (v15 / label
                   :R (v34 / label~e.34)
                   :C (v35 / label~e.35))
           :A v6
           :D (v16 / label~e.30)
           :P (v17 / label
                   :E (v36 / label~e.31)
                   :C (v37 / label~e.33))))
