# ::id 114003
# ::tok Hepburn 's characters were often strong , sophisticated women with a hidden vulnerability .
# ::alignments 0-1.1.1.1.1 1-1.1.1.1.2 2-1.1.1.2 4-1.1.3 5-1.1.4.4 7-1.1.4.5 8-1.1.4.1 9-1.1.4.2.1 10-1.1.4.2.2 11-1.1.4.2.3 12-1.1.4.2.4
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label
                  :E (v6 / label
                         :C (v12 / label~e.0)
                         :R (v13 / label~e.1))
                  :C (v7 / label~e.2))
           :D (v4 / label~e.4)
           :S (v5 / label
                  :C (v8 / label~e.8)
                  :E (v9 / label
                         :R (v14 / label~e.9)
                         :E (v15 / label~e.10)
                         :E (v16 / label~e.11)
                         :C (v17 / label~e.12))
                  :E (v10 / label~e.5)
                  :E (v11 / label~e.7))))
