# ::id 473005
# ::tok Before the 1992 - 93 NBA season , Johnson announced his intention to stage an NBA comeback .
# ::alignments 0-1.1 1-1.2.2.1 2-1.2.2.2.2 4-1.2.2.2.4 5-1.2.3.1 6-1.2.3.2 8-1.3.1 9-1.3.2 10-1.3.3.2 11-1.3.3.3 13-1.3.3.1.1.2 14-1.3.3.1.2.1 15-1.3.3.1.2.2 16-1.3.3.1.2.3
# ::format ucca
(v1 / label
    :L (v2 / label~e.0)
    :H (v3 / label
           :P (v5 / label)
           :D (v6 / label
                  :E (v11 / label~e.1)
                  :C (v12 / label
                          :N (v18 / label)
                          :C (v19 / label~e.2)
                          :C (v20 / label~e.4)))
           :A (v7 / label
                  :E (v13 / label~e.5)
                  :C (v14 / label~e.6)))
    :H (v4 / label
           :A (v8 / label~e.8)
           :P (v9 / label~e.9)
           :A (v10 / label
                   :E (v15 / label
                           :P (v21 / label
                                   :C (v23 / label~e.13))
                           :A (v22 / label
                                   :E (v24 / label~e.14)
                                   :E (v25 / label~e.15)
                                   :C (v26 / label~e.16))
                           :A v8)
                   :E (v16 / label~e.10)
                   :C (v17 / label~e.11))))
