# ::id 454016
# ::tok With me , Brokaw and Rather , I recognize that there will be the factor of three pretty faces , " he said . " That 's an inevitable byproduct of television . But if that is what it comes down to in terms of the approach we take , if our approach is that singular , then we will all have made a mistake . "
# ::alignments 0-1.1.1.1.1.1 1-1.1.1.1.1.2.1 3-1.1.1.1.1.2.2 4-1.1.1.1.1.2.3 5-1.1.1.1.1.2.4 7-1.1.1.1.2 8-1.1.1.1.3 12-1.1.1.1.4.4 13-1.1.1.1.4.5.1 14-1.1.1.1.4.5.2 15-1.1.1.1.4.5.3.1 16-1.1.1.1.4.5.3.2 17-1.1.1.1.4.5.3.3 18-1.1.1.1.4.5.3.4 21-1.1.2 22-1.1.3 26-1.1.1.2.2 27-1.1.1.2.3.1 28-1.1.1.2.3.2 29-1.1.1.2.3.3 30-1.1.1.2.3.4.1 31-1.1.1.2.3.4.2 33-1.1.1.3.1 34-1.1.1.3.2 36-1.1.1.4.2 42-1.1.1.4.4.1.1 43-1.1.1.4.4.1.2 44-1.1.1.4.4.1.3 45-1.1.1.4.4.2 46-1.1.1.4.4.3 47-1.1.1.4.4.4.1 48-1.1.1.4.4.4.2 50-1.1.1.5 51-1.1.1.6.1.1 52-1.1.1.6.1.2 54-1.1.1.6.3 55-1.1.1.6.4 57-1.1.1.7 58-1.1.1.8.1 60-1.1.1.8.4 61-1.1.1.8.2.1.1 62-1.1.1.8.2.1.2 63-1.1.1.8.2.2 64-1.1.1.8.2.3
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label
                  :H (v6 / label
                         :A (v14 / label
                                 :R (v30 / label~e.0)
                                 :C (v31 / label
                                         :C (v47 / label~e.1)
                                         :C (v48 / label~e.3)
                                         :N (v49 / label~e.4)
                                         :C (v50 / label~e.5)))
                         :A (v15 / label~e.7)
                         :S (v16 / label~e.8)
                         :A (v17 / label
                                 :S (v32 / label~e.12)
                                 :A (v33 / label
                                         :E (v51 / label~e.13)
                                         :C (v52 / label~e.14)
                                         :E (v53 / label
                                                 :R (v63 / label~e.15)
                                                 :E (v64 / label~e.16)
                                                 :E (v65 / label~e.17)
                                                 :C (v66 / label~e.18)))))
                  :H (v7 / label
                         :S (v18 / label~e.26)
                         :A (v19 / label
                                 :E (v34 / label~e.27)
                                 :E (v35 / label~e.28)
                                 :C (v36 / label~e.29)
                                 :E (v37 / label
                                         :R (v54 / label~e.30)
                                         :C (v55 / label~e.31))))
                  :L (v8 / label
                         :C (v20 / label~e.33)
                         :R (v21 / label~e.34))
                  :H (v9 / label
                         :S (v22 / label~e.36)
                         :A (v23 / label
                                 :R (v38 / label
                                         :E (v56 / label~e.42)
                                         :C (v57 / label~e.43)
                                         :R (v58 / label~e.44))
                                 :E (v39 / label~e.45)
                                 :C (v40 / label~e.46)
                                 :E (v41 / label
                                         :A (v59 / label~e.47)
                                         :P (v60 / label~e.48))))
                  :L (v10 / label~e.50)
                  :H (v11 / label
                          :A (v24 / label
                                  :E (v42 / label~e.51)
                                  :C (v43 / label~e.52))
                          :D (v25 / label~e.54)
                          :S (v26 / label~e.55))
                  :L (v12 / label~e.57)
                  :H (v13 / label
                          :A (v27 / label~e.58)
                          :P (v28 / label
                                  :E (v44 / label
                                          :E (v61 / label~e.61)
                                          :C (v62 / label~e.62))
                                  :E (v45 / label~e.63)
                                  :C (v46 / label~e.64))
                          :D (v29 / label~e.60)))
           :A (v4 / label~e.21)
           :P (v5 / label~e.22)))
