# ::id 495014
# ::tok Studying the dramatic arts under Kemp , from avant - garde theatre and mime to commedia dell ' arte , Bowie became immersed in the creation of personae to present to the world .
# ::alignments 0-1.1.1 1-1.1.2.1 2-1.1.2.2 3-1.1.2.3 4-1.1.3.1 5-1.1.3.2 7-1.1.4.1 8-1.1.4.2.1.1.1 10-1.1.4.2.1.1.1 11-1.1.4.2.1.1.2 12-1.1.4.2.1.2 13-1.1.4.2.1.3 14-1.1.4.2.2 15-1.1.4.2.3 16-1.1.4.2.3 18-1.1.4.2.3 20-1.1.7 21-1.2.2 22-1.2.3 23-1.2.4.4 24-1.2.4.1.1 25-1.2.4.1.2 26-1.2.4.2.1 27-1.2.4.2.2 29-1.2.4.2.3.3 30-1.2.4.2.3.4.1 31-1.2.4.2.3.4.2 32-1.2.4.2.3.4.3
# ::format ucca
(v1 / label
    :H (v2 / label
           :P (v4 / label~e.0)
           :A (v5 / label
                  :E (v12 / label~e.1)
                  :E (v13 / label~e.2)
                  :C (v14 / label~e.3))
           :A (v6 / label
                  :R (v15 / label~e.4)
                  :C (v16 / label~e.5))
           :A (v7 / label
                  :R (v17 / label~e.7)
                  :C (v18 / label
                          :C (v22 / label
                                  :C (v30 / label
                                          :E (v35 / label~e.8,10)
                                          :C (v36 / label~e.11))
                                  :N (v31 / label~e.12)
                                  :C (v32 / label~e.13))
                          :N (v23 / label~e.14)
                          :C (v24 / label~e.15,16,18)))
           :A (v8 / label~e.20))
    :H (v3 / label
           :A v8
           :D (v9 / label~e.21)
           :P (v10 / label~e.22)
           :A (v11 / label
                   :P (v19 / label
                           :E (v25 / label~e.24)
                           :C (v26 / label~e.25))
                   :A (v20 / label
                           :R (v27 / label~e.26)
                           :C (v28 / label~e.27)
                           :E (v29 / label
                                   :A v28
                                   :P (v33 / label~e.29)
                                   :A (v34 / label
                                           :R (v37 / label~e.30)
                                           :E (v38 / label~e.31)
                                           :C (v39 / label~e.32))))
                   :A v8
                   :R (v21 / label~e.23))))
