# ::id 123009
# ::tok It was the first time she had been in school for several years , and she was self-conscious and uncomfortable with her classmates .
# ::alignments 2-1.1.3.1 3-1.1.3.2 4-1.1.3.3 5-1.1.4 7-1.1.6 8-1.1.7.1 9-1.1.7.2 10-1.1.8.1 11-1.1.8.2 12-1.1.8.3 14-1.2 15-1.3.2 17-1.3.4.1 18-1.3.4.2 19-1.3.4.3 20-1.3.1.1 21-1.3.1.2 22-1.3.1.3
# ::format ucca
(v1 / label
    :H (v2 / label
           :D (v5 / label
                  :E (v13 / label~e.2)
                  :E (v14 / label~e.3)
                  :C (v15 / label~e.4))
           :A (v6 / label~e.5)
           :P (v7 / label~e.7)
           :A (v8 / label
                  :R (v16 / label~e.8)
                  :C (v17 / label~e.9))
           :D (v9 / label
                  :E (v18 / label~e.10)
                  :E (v19 / label~e.11)
                  :C (v20 / label~e.12)))
    :L (v3 / label~e.14)
    :H (v4 / label
           :A (v10 / label
                   :R (v21 / label~e.20)
                   :E (v22 / label~e.21)
                   :C (v23 / label~e.22))
           :A (v11 / label~e.15)
           :S (v12 / label
                   :C (v24 / label~e.17)
                   :N (v25 / label~e.18)
                   :C (v26 / label~e.19))))
