# ::id 531006
# ::tok The Judy Garland Show was critically praised , but for a variety of reasons ( including being placed in the time slot opposite Bonanza on NBC ) the show lasted only one season and was canceled in 1964 after 26 episodes .
# ::alignments 0-1.1.1 1-1.1.1 2-1.1.1 3-1.1.1 5-1.1.3 6-1.1.2.2 8-1.2 9-1.3.2 10-1.3.3.2 11-1.3.3.3.1 12-1.3.3.3.2 13-1.3.3.4 15-1.3.3.1.2 16-1.3.3.1.3.1 17-1.3.3.1.3.2 18-1.3.3.1.4.1 19-1.3.3.1.4.2 20-1.3.3.1.4.3 21-1.3.3.1.4.4 22-1.3.3.1.4.5.1 23-1.3.3.1.4.5.2 24-1.3.3.1.4.5.3.1 25-1.3.3.1.4.5.3.2 27-1.4.1.1 28-1.6.4 29-1.4.2 30-1.4.3 31-1.4.4.1 32-1.4.4.2 33-1.5 35-1.6.1.2 36-1.6.2.1 37-1.6.2.2 38-1.6.3.1 39-1.6.3.2 40-1.6.3.3
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v8 / label~e.0,1,2,3)
           :S (v9 / label
                  :C (v22 / label~e.6))
           :A (v10 / label~e.5))
    :L (v3 / label~e.8)
    :H (v4 / label
           :S (v11 / label)
           :R (v12 / label~e.9)
           :A (v13 / label
                   :E (v23 / label
                           :A (v21 / label~e.28)
                           :R (v36 / label~e.15)
                           :S (v37 / label
                                   :E (v41 / label~e.16)
                                   :C (v42 / label~e.17))
                           :A (v38 / label
                                   :R (v43 / label~e.18)
                                   :E (v44 / label~e.19)
                                   :E (v45 / label~e.20)
                                   :C (v46 / label~e.21)
                                   :E (v47 / label
                                           :R (v48 / label~e.22)
                                           :C (v49 / label~e.23)
                                           :E (v50 / label
                                                   :R (v51 / label~e.24)
                                                   :C (v52 / label~e.25)))))
                   :E (v24 / label~e.10)
                   :E (v25 / label
                           :C (v39 / label~e.11)
                           :R (v40 / label~e.12))
                   :C (v26 / label~e.13)))
    :H (v5 / label
           :A (v14 / label
                   :E (v27 / label~e.27)
                   :C v21)
           :S (v15 / label~e.29)
           :D (v16 / label~e.30)
           :A (v17 / label
                   :E (v28 / label~e.31)
                   :C (v29 / label~e.32)))
    :L (v6 / label~e.33)
    :H (v7 / label
           :P (v18 / label
                   :C (v30 / label~e.35))
           :D (v19 / label
                   :R (v31 / label~e.36)
                   :C (v32 / label~e.37))
           :A (v20 / label
                   :R (v33 / label~e.38)
                   :E (v34 / label~e.39)
                   :C (v35 / label~e.40))
           :A v21))
