# ::id 965005
# ::tok In 1994 , the National Library of Australia purchased a photograph album , monogrammed " L & V O " and believed to have belonged to the Oliviers , containing 573 photographs of the couple during their 1948 tour of Australia .
# ::alignments 0-1.1.1.1 1-1.1.1.2 3-1.1.2.1 4-1.1.2.2 5-1.1.2.3 6-1.1.2.4.1 7-1.1.2.4.2 8-1.1.4 9-1.1.5.7 10-1.1.5.1 11-1.1.5.2 13-1.1.5.3.1.2 15-1.1.5.3.1.3 16-1.1.5.3.1.3 17-1.1.5.3.1.3 18-1.1.5.3.1.3 20-1.1.5.3.2 21-1.1.5.3.3.3 24-1.1.5.3.3.4.4 25-1.1.5.3.3.4.5.1 26-1.1.5.3.3.4.5.2 27-1.1.5.3.3.4.5.3 29-1.1.5.4.2 30-1.1.5.4.3.1 31-1.1.5.4.3.2 32-1.1.5.4.3.3.1 33-1.1.5.4.3.3.2 34-1.1.5.4.3.3.3.1 35-1.1.5.4.3.3.4.1 36-1.1.5.4.3.3.4.2 37-1.1.5.4.3.3.4.3 38-1.1.5.4.3.3.4.4 39-1.1.5.4.3.3.4.5.1 40-1.1.5.4.3.3.4.5.2
# ::format ucca
(v1 / label
    :H (v2 / label
           :T (v3 / label
                  :R (v7 / label~e.0)
                  :C (v8 / label~e.1))
           :A (v4 / label
                  :E (v9 / label~e.3)
                  :E (v10 / label~e.4)
                  :C (v11 / label~e.5)
                  :E (v12 / label
                          :R (v18 / label~e.6)
                          :C (v19 / label~e.7)))
           :P (v5 / label~e.8)
           :A (v6 / label
                  :E (v13 / label~e.10)
                  :C (v14 / label~e.11)
                  :E (v15 / label
                          :H (v20 / label
                                  :A v14
                                  :S (v25 / label~e.13)
                                  :A (v26 / label~e.15,16,17,18))
                          :L (v21 / label~e.20)
                          :H (v22 / label
                                  :A v14
                                  :A (v27 / label)
                                  :P (v28 / label~e.21)
                                  :A (v29 / label
                                          :A v14
                                          :S (v33 / label~e.24)
                                          :A (v34 / label
                                                  :R (v39 / label~e.25)
                                                  :E (v40 / label~e.26)
                                                  :C (v41 / label~e.27)))))
                  :E (v16 / label
                          :A v14
                          :S (v23 / label~e.29)
                          :A (v24 / label
                                  :Q (v30 / label~e.30)
                                  :C (v31 / label~e.31)
                                  :E (v32 / label
                                          :R (v35 / label~e.32)
                                          :E (v36 / label~e.33)
                                          :C (v37 / label
                                                  :A (v42 / label~e.34))
                                          :E (v38 / label
                                                  :R (v43 / label~e.35)
                                                  :A (v44 / label~e.36)
                                                  :T (v45 / label~e.37)
                                                  :P (v46 / label~e.38)
                                                  :A (v47 / label
                                                          :R (v48 / label~e.39)
                                                          :C (v49 / label~e.40))))))
                  :E (v17 / label~e.9))))
