# ::id 251002
# ::tok The performance earned Hawke his first Tony Award nomination for Best Featured Actor in a Play .
# ::alignments 0-1.1.1.1.1 1-1.1.1.1.2 2-1.1.2 3-1.1.3 4-1.1.4.3.1 5-1.1.4.3.2 6-1.1.4.4.1 7-1.1.4.4.2 8-1.1.4.1 9-1.1.4.2.1 10-1.1.4.2.2 11-1.1.4.2.2 12-1.1.4.2.2 13-1.1.4.2.2 14-1.1.4.2.2 15-1.1.4.2.2
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label
                  :P (v7 / label
                         :E (v12 / label~e.0)
                         :C (v13 / label~e.1))
                  :A (v5 / label~e.3))
           :P (v4 / label~e.2)
           :A v5
           :A (v6 / label
                  :C (v8 / label~e.8)
                  :E (v9 / label
                         :R (v14 / label~e.9)
                         :C (v15 / label~e.10,11,12,13,14,15))
                  :E (v10 / label
                          :E (v16 / label~e.4)
                          :C (v17 / label~e.5))
                  :E (v11 / label
                          :C (v18 / label~e.6)
                          :E (v19 / label~e.7)))))
