# ::id 128006
# ::tok The Lake previewed in Washington , D.C . , where there was a large advance sale .
# ::alignments 0-1.1.1 1-1.1.1 2-1.1.2 3-1.1.3.1 4-1.1.3.2 6-1.1.3.3 9-1.1.3.4.1 11-1.1.3.4.3 12-1.1.3.4.4.1 13-1.1.3.4.4.2 14-1.1.3.4.4.3 15-1.1.3.4.4.4
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label~e.0,1)
           :P (v4 / label~e.2)
           :A (v5 / label
                  :R (v6 / label~e.3)
                  :C (v7 / label~e.4)
                  :E (v8 / label~e.6)
                  :E (v9 / label
                         :R (v10 / label~e.9)
                         :S (v11 / label~e.11)
                         :A (v12 / label
                                 :E (v13 / label~e.12)
                                 :E (v14 / label~e.13)
                                 :E (v15 / label~e.14)
                                 :C (v16 / label~e.15))))))
