# ::id 657005
# ::tok This musical change became evident with the release of Butterfly ( 1997 ) , at which time Carey had separated from Mottola .
# ::alignments 0-1.1.1.1 1-1.1.1.2 2-1.1.1.3 3-1.1.2.1 4-1.1.2.2 5-1.1.3.1 6-1.1.3.2.1 7-1.1.3.2.2 8-1.1.3.2.3 9-1.1.3.3.1 11-1.1.3.3.2.3 14-1.2.1 16-1.2.3 17-1.3.1 18-1.3.2.1 19-1.3.2.2 20-1.3.3.1 21-1.3.3.2
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v5 / label
                  :E (v13 / label~e.0)
                  :E (v14 / label~e.1)
                  :C (v15 / label~e.2))
           :S (v6 / label
                  :E (v16 / label~e.3)
                  :C (v17 / label~e.4))
           :A (v7 / label
                  :R (v18 / label~e.5)
                  :P (v19 / label
                          :E (v25 / label~e.6)
                          :C (v26 / label~e.7)
                          :R (v27 / label~e.8))
                  :A (v20 / label
                          :C (v28 / label~e.9)
                          :E (v29 / label
                                  :A v28
                                  :P (v30 / label)
                                  :D (v31 / label~e.11)))))
    :L (v3 / label
           :R (v8 / label~e.14)
           :C (v9 / label~e.16))
    :H (v4 / label
           :A (v10 / label~e.17)
           :P (v11 / label
                   :E (v21 / label~e.18)
                   :C (v22 / label~e.19))
           :A (v12 / label
                   :R (v23 / label~e.20)
                   :C (v24 / label~e.21))))
