# ::id 698014
# ::tok At the climax of the evening , a member of the audience , angered by Dylan 's electric backing , shouted : " Judas ! "
# ::alignments 0-1.1 1-1.2.1.1 2-1.2.1.2 3-1.2.2.1 4-1.2.2.2 5-1.2.2.3 7-1.3.1.1.1 8-1.4.3 9-1.3.1.2 10-1.3.1.3 11-1.3.1.4 13-1.3.2 14-1.3.3.1 15-1.3.3.2.1.1 16-1.3.3.2.1.2 17-1.3.3.2.2 18-1.3.3.2.3 20-1.4.1 23-1.4.2
# ::format ucca
(v1 / label
    :L (v2 / label~e.0)
    :H (v3 / label
           :P (v6 / label
                  :E (v14 / label~e.1)
                  :C (v15 / label~e.2))
           :A (v7 / label
                  :R (v16 / label~e.3)
                  :E (v17 / label~e.4)
                  :C (v18 / label~e.5)))
    :H (v4 / label
           :A (v8 / label
                  :E (v19 / label
                          :E (v25 / label~e.7)
                          :C (v13 / label~e.8))
                  :R (v20 / label~e.9)
                  :E (v21 / label~e.10)
                  :C (v22 / label~e.11))
           :P (v9 / label~e.13)
           :A (v10 / label
                   :R (v23 / label~e.14)
                   :C (v24 / label
                           :A (v26 / label
                                   :C (v29 / label~e.15)
                                   :R (v30 / label~e.16))
                           :A (v27 / label~e.17)
                           :P (v28 / label~e.18))))
    :H (v5 / label
           :P (v11 / label~e.20)
           :A (v12 / label~e.23)
           :A v13))
