# ::id 560004
# ::tok There were occasions in some towns in Texas when we 'd have to be sure to have a police guard because somebody 'd always try to take a crack at him .
# ::alignments 2-1.1.2.2 3-1.1.3.1 4-1.1.3.2 5-1.1.3.3 6-1.1.3.4.1 7-1.1.3.4.2 8-1.2 9-1.3.1 11-1.3.2.2 13-1.3.2.4 14-1.3.2.5 16-1.3.3.2.2 17-1.3.3.3.1 18-1.3.3.3.2 19-1.3.3.3.3 20-1.4 21-1.5.4 23-1.5.1 24-1.5.2.1 26-1.5.2.3 27-1.5.2.4.1 28-1.5.2.4.2 29-1.5.3.1 30-1.5.3.2
# ::format ucca
(v1 / label
    :H (v2 / label
           :S (v7 / label
                  :C (v16 / label~e.2))
           :A (v8 / label
                  :R (v17 / label~e.3)
                  :E (v18 / label~e.4)
                  :C (v19 / label~e.5)
                  :E (v20 / label
                          :R (v31 / label~e.6)
                          :C (v32 / label~e.7))))
    :L (v3 / label~e.8)
    :H (v4 / label
           :A (v9 / label~e.9)
           :S (v10 / label
                   :E (v21 / label~e.11)
                   :E (v22 / label~e.13)
                   :C (v23 / label~e.14))
           :A (v11 / label
                   :A v9
                   :P (v24 / label
                           :C (v33 / label~e.16))
                   :A (v25 / label
                           :E (v34 / label~e.17)
                           :E (v35 / label~e.18)
                           :C (v36 / label~e.19))))
    :L (v5 / label~e.20)
    :H (v6 / label
           :D (v12 / label~e.23)
           :P (v13 / label
                   :E (v26 / label~e.24)
                   :C (v27 / label~e.26)
                   :E (v28 / label
                           :E (v37 / label~e.27)
                           :C (v38 / label~e.28)))
           :A (v14 / label
                   :R (v29 / label~e.29)
                   :C (v30 / label~e.30))
           :A (v15 / label~e.21)))
