# ::id 948010
# ::tok A paternity test in 2004 revealed that Rossdale had a daughter , Daisy Lowe ( who was fifteen years old then ) , from a previous relationship with model and designer Pearl Lowe .
# ::alignments 0-1.1.1.1.1 1-1.1.1.2 2-1.1.1.1.2 3-1.1.1.3.1 4-1.1.1.3.2 5-1.1.2 6-1.1.3.6 7-1.1.3.7 9-1.1.3.8.2 10-1.1.3.8.3 12-1.1.3.1.1 13-1.1.3.1.1 15-1.1.3.1.2.2 17-1.1.3.1.2.4.1 18-1.1.3.1.2.4.2 19-1.1.3.1.2.5 20-1.1.3.1.2.6 23-1.1.3.2.1 24-1.1.3.2.2.1 25-1.1.3.2.3 26-1.1.3.2.2.2 27-1.1.3.2.4.1 28-1.1.3.2.4.2.1.1 29-1.1.3.2.4.2.2 30-1.1.3.2.4.2.3.1 31-1.1.3.2.4.3 32-1.1.3.2.4.3
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label
                  :P (v6 / label
                         :E (v14 / label~e.0)
                         :C (v15 / label~e.2))
                  :A (v7 / label~e.1)
                  :T (v8 / label
                         :R (v16 / label~e.3)
                         :C (v17 / label~e.4)))
           :P (v4 / label~e.5)
           :A (v5 / label
                  :A (v9 / label
                         :C (v18 / label~e.12,13)
                         :E (v19 / label
                                 :A v18
                                 :R (v26 / label~e.15)
                                 :T (v27 / label
                                         :Q (v35 / label~e.17)
                                         :C (v36 / label~e.18))
                                 :S (v28 / label~e.19)
                                 :T (v29 / label~e.20)))
                  :A (v10 / label
                          :R (v20 / label~e.23)
                          :P (v21 / label
                                  :E (v30 / label~e.24)
                                  :C (v31 / label~e.26))
                          :D (v22 / label~e.25)
                          :A (v23 / label
                                  :R (v32 / label~e.27)
                                  :E (v33 / label
                                          :C (v37 / label
                                                  :P (v40 / label~e.28))
                                          :N (v38 / label~e.29)
                                          :C (v39 / label
                                                  :P (v41 / label~e.30)))
                                  :C (v34 / label~e.31,32)))
                  :R (v11 / label~e.6)
                  :A (v12 / label~e.7)
                  :S (v13 / label
                          :E (v24 / label~e.9)
                          :C (v25 / label~e.10)))))
