# ::id 561008
# ::tok Neal 's contract was terminated and , on March 2 , Parker became Presley 's manager .
# ::alignments 0-1.1.1.1.1 1-1.1.1.1.2 2-1.1.1.2 3-1.1.2.1 4-1.1.2.2 5-1.2 7-1.3.3.1 8-1.3.3.2 9-1.3.3.2 11-1.3.4 12-1.3.5 13-1.3.1.1.1 14-1.3.1.1.2 15-1.3.1.2
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v5 / label
                  :E (v11 / label
                          :C (v19 / label~e.0)
                          :R (v20 / label~e.1))
                  :C (v12 / label~e.2))
           :S (v6 / label
                  :E (v13 / label~e.3)
                  :C (v14 / label~e.4)))
    :L (v3 / label~e.5)
    :H (v4 / label
           :A (v7 / label
                  :E (v15 / label
                          :C (v21 / label~e.13)
                          :R (v22 / label~e.14))
                  :C (v16 / label~e.15))
           :D (v8 / label
                  :E (v17 / label~e.7)
                  :C (v18 / label~e.8,9))
           :A (v9 / label~e.11)
           :P (v10 / label~e.12)))
