# ::id 726009
# ::tok She was generally praised for her physical performance , but the movie generated mostly negative reviews .
# ::alignments 0-1.1.1 2-1.1.3 3-1.1.2.2 4-1.1.4.1 5-1.1.4.2 6-1.1.4.3 7-1.1.4.4 9-1.2 10-1.3.1.1 11-1.3.1.2 12-1.3.2 13-1.3.3.1 14-1.3.3.2 15-1.3.3.3
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v5 / label~e.0)
           :P (v6 / label
                  :C (v12 / label~e.3))
           :D (v7 / label~e.2)
           :A (v8 / label
                  :R (v13 / label~e.4)
                  :E (v14 / label~e.5)
                  :E (v15 / label~e.6)
                  :C (v16 / label~e.7)))
    :L (v3 / label~e.9)
    :H (v4 / label
           :A (v9 / label
                  :E (v17 / label~e.10)
                  :C (v18 / label~e.11))
           :P (v10 / label~e.12)
           :A (v11 / label
                   :E (v19 / label~e.13)
                   :E (v20 / label~e.14)
                   :C (v21 / label~e.15))))
