# ::id 542007
# ::tok According to a 1937 Fortune magazine article , Warner 's most intense contract disputes involved Cagney , " who got sick of being typed as a girl - hitting mick and of making five pictures a year instead of four . "
# ::alignments 0-1.1.1.1 2-1.1.2.1 3-1.1.2.2 4-1.1.4.1.1 5-1.1.4.1.2 6-1.1.4.2 8-1.1.5.1.1.1 9-1.1.5.1.1.2 10-1.1.5.1.2.1 11-1.1.5.1.2.2 12-1.1.5.1.3.1 13-1.1.5.1.3.2 14-1.1.5.2 15-1.1.5.3.1 19-1.1.5.3.2.3.1 20-1.1.5.3.2.3.2 22-1.1.5.3.2.4.1.3.1 23-1.1.5.3.2.4.1.3.2 24-1.1.5.3.2.4.1.4.1 25-1.1.5.3.2.4.1.4.2 26-1.1.5.3.2.4.1.4.3.1 28-1.1.5.3.2.4.1.4.3.2 29-1.1.5.3.2.4.1.4.4 30-1.1.5.3.2.4.2 31-1.1.5.3.2.4.2 32-1.1.5.3.2.4.3.2 33-1.1.5.3.2.4.3.3.1 34-1.1.5.3.2.4.3.3.2 35-1.1.5.3.2.4.3.4.1 36-1.1.5.3.2.4.3.4.2 37-1.1.5.3.2.4.3.5.1 39-1.1.5.3.2.4.3.5.3
# ::format ucca
(v1 / label
    :H (v2 / label
           :P (v3 / label
                  :C (v7 / label~e.0))
           :D (v4 / label
                  :E (v8 / label~e.2)
                  :C (v9 / label~e.3))
           :A (v5 / label
                  :E (v10 / label
                          :E (v15 / label~e.4)
                          :C (v16 / label~e.5))
                  :C (v11 / label~e.6))
           :A (v6 / label
                  :A (v12 / label
                          :A (v17 / label
                                  :C (v22 / label~e.8)
                                  :R (v23 / label~e.9))
                          :D (v18 / label
                                  :E (v24 / label~e.10)
                                  :C (v25 / label~e.11))
                          :P (v19 / label
                                  :E (v26 / label~e.12)
                                  :C (v27 / label~e.13)))
                  :P (v13 / label~e.14)
                  :A (v14 / label
                          :C (v20 / label~e.15)
                          :E (v21 / label
                                  :A v20
                                  :P (v28 / label
                                          :E (v30 / label~e.19)
                                          :C (v31 / label~e.20))
                                  :A (v29 / label
                                          :H (v32 / label
                                                  :A v20
                                                  :P (v35 / label
                                                          :E (v41 / label~e.22)
                                                          :C (v42 / label~e.23))
                                                  :A (v36 / label
                                                          :R (v43 / label~e.24)
                                                          :E (v44 / label~e.25)
                                                          :E (v45 / label
                                                                  :E (v53 / label~e.26)
                                                                  :C (v54 / label~e.28))
                                                          :C (v46 / label~e.29)))
                                          :L (v33 / label~e.30,31)
                                          :H (v34 / label
                                                  :A v20
                                                  :P (v37 / label~e.32)
                                                  :A (v38 / label
                                                          :E (v47 / label~e.33)
                                                          :C (v48 / label~e.34))
                                                  :D (v39 / label
                                                          :E (v49 / label~e.35)
                                                          :C (v50 / label~e.36))
                                                  :A (v40 / label
                                                          :R (v51 / label~e.37)
                                                          :C (v52 / label~e.39)))))))))
