# ::id 665006
# ::tok Sony wanted to release an album that featured her number one singles in the United States , and her international chart toppers on the European versions , void of any new material , while Carey felt that a compilation album should reflect on her most personal songs , not just her most commercial .
# ::alignments 0-1.1.1 1-1.1.2.1 3-1.1.2.3 4-1.1.3.1 5-1.1.3.2 7-1.1.3.3.2 8-1.1.3.3.3.1.1 9-1.1.3.3.3.1.2.1 10-1.1.3.3.3.1.2.2 11-1.1.3.3.3.1.3 12-1.1.3.3.3.1.4.1 13-1.1.3.3.3.1.4.2 14-1.1.3.3.3.1.4.3 15-1.1.3.3.3.1.4.3 17-1.1.3.3.3.2 18-1.1.3.3.3.3.1 19-1.1.3.3.3.3.2 20-1.1.3.3.3.3.3 21-1.1.3.3.3.3.4 22-1.1.3.3.3.3.5.1 23-1.1.3.3.3.3.5.2 24-1.1.3.3.3.3.5.3 25-1.1.3.3.3.3.5.4 27-1.1.3.4.1.1 28-1.1.3.4.1.2 29-1.1.3.4.2.1 30-1.1.3.4.2.2 31-1.1.3.4.2.3 33-1.2 34-1.3.1 35-1.3.2 37-1.3.3.2.1 38-1.3.3.2.2 39-1.3.3.2.3 40-1.3.3.3.1 41-1.3.3.3.2 42-1.3.3.3.3 43-1.3.3.4.1 44-1.3.3.4.2.1 45-1.3.3.4.2.2 46-1.3.3.4.3 48-1.3.3.5.1 49-1.3.3.5.2 50-1.3.3.5.3 51-1.3.3.5.4 52-1.3.3.5.5
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v5 / label~e.0)
           :P (v6 / label
                  :E (v11 / label~e.1)
                  :C (v12 / label~e.3))
           :A (v7 / label
                  :E (v13 / label~e.4)
                  :C (v14 / label~e.5)
                  :E (v15 / label
                          :P (v21 / label~e.7)
                          :A (v22 / label
                                  :C (v39 / label
                                          :E (v49 / label~e.8)
                                          :E (v50 / label
                                                  :C (v58 / label~e.9)
                                                  :E (v59 / label~e.10))
                                          :C (v51 / label~e.11)
                                          :E (v52 / label
                                                  :R (v60 / label~e.12)
                                                  :E (v61 / label~e.13)
                                                  :C (v62 / label~e.14,15)))
                                  :N (v40 / label~e.17)
                                  :C (v41 / label
                                          :E (v53 / label~e.18)
                                          :E (v54 / label~e.19)
                                          :E (v55 / label~e.20)
                                          :C (v56 / label~e.21)
                                          :E (v57 / label
                                                  :R (v63 / label~e.22)
                                                  :E (v64 / label~e.23)
                                                  :E (v65 / label~e.24)
                                                  :C (v66 / label~e.25)))))
                  :E (v16 / label
                          :S (v23 / label
                                  :C (v42 / label~e.27)
                                  :R (v43 / label~e.28))
                          :A (v24 / label
                                  :E (v44 / label~e.29)
                                  :E (v45 / label~e.30)
                                  :C (v46 / label~e.31)))))
    :L (v3 / label~e.33)
    :H (v4 / label
           :A (v8 / label~e.34)
           :S (v9 / label~e.35)
           :A (v10 / label
                   :A (v17 / label
                           :E (v25 / label~e.37)
                           :E (v26 / label~e.38)
                           :C (v27 / label~e.39))
                   :S (v18 / label
                           :E (v28 / label~e.40)
                           :C (v29 / label~e.41)
                           :R (v30 / label~e.42))
                   :A (v19 / label
                           :E (v31 / label~e.43)
                           :E (v32 / label
                                   :E (v47 / label~e.44)
                                   :C (v48 / label~e.45))
                           :C (v33 / label~e.46))
                   :A (v20 / label
                           :E (v34 / label~e.48)
                           :E (v35 / label~e.49)
                           :E (v36 / label~e.50)
                           :E (v37 / label~e.51)
                           :C (v38 / label~e.52)))))
