# ::id 711016
# ::tok The accompanying soundtrack featured unreleased songs from Dylan 's early career .
# ::alignments 0-1.1.1.1 1-1.1.1.2 2-1.1.1.3 3-1.1.2 4-1.1.3.1 5-1.1.3.2 6-1.1.3.3.5 7-1.1.3.3.1.1 8-1.1.3.3.1.2 9-1.1.3.3.2 10-1.1.3.3.3
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label
                  :E (v6 / label~e.0)
                  :E (v7 / label~e.1)
                  :C (v8 / label~e.2))
           :P (v4 / label~e.3)
           :A (v5 / label
                  :E (v9 / label~e.4)
                  :C (v10 / label~e.5)
                  :E (v11 / label
                          :E (v12 / label
                                  :C (v16 / label~e.7)
                                  :R (v17 / label~e.8))
                          :E (v13 / label~e.9)
                          :C (v14 / label~e.10)
                          :R (v15 / label~e.6)))))
