# ::id 496020
# ::tok Not long after , in a move that resulted in years of litigation , at the conclusion of which Bowie was forced to pay Pitt compensation , the singer fired his manager , replacing him with Tony Defries .
# ::alignments 0-1.1 1-1.1 2-1.1 4-1.2 5-1.3.1.1.1 6-1.3.1.1.2 8-1.3.3 9-1.3.4.1 10-1.3.4.2 11-1.3.4.3.1 12-1.3.4.3.2 14-1.4.1 15-1.4.2 16-1.4.3 19-1.5.1 21-1.5.3 23-1.5.5 24-1.5.6 25-1.5.7 27-1.6.1.1.1 28-1.7.4 29-1.6.2 30-1.6.3.1 31-1.6.3.2 33-1.7.1 34-1.7.2 35-1.7.3.1 36-1.7.3.2 37-1.7.3.2
# ::format ucca
(v1 / label
    :L (v2 / label~e.0,1,2)
    :L (v3 / label~e.4)
    :H (v4 / label
           :A (v9 / label
                  :P (v27 / label
                          :E (v36 / label~e.5)
                          :C (v37 / label~e.6)))
           :P (v10 / label~e.8)
           :A (v11 / label
                   :R (v28 / label~e.9)
                   :T (v29 / label~e.10)
                   :P (v30 / label
                           :R (v38 / label~e.11)
                           :C (v39 / label~e.12))))
    :L (v5 / label
           :R (v12 / label~e.14)
           :E (v13 / label~e.15)
           :C (v14 / label~e.16))
    :H (v6 / label
           :A (v15 / label~e.19)
           :D (v16 / label~e.21)
           :P (v17 / label~e.23)
           :A (v18 / label~e.24)
           :A (v19 / label~e.25))
    :H (v7 / label
           :A (v20 / label
                   :A (v31 / label
                           :E (v40 / label~e.27)
                           :C (v26 / label~e.28)))
           :P (v21 / label~e.29)
           :A (v22 / label
                   :A (v32 / label~e.30)
                   :A (v33 / label~e.31)))
    :H (v8 / label
           :P (v23 / label~e.33)
           :A (v24 / label~e.34)
           :A (v25 / label
                   :R (v34 / label~e.35)
                   :C (v35 / label~e.36,37))
           :A v26))
