# ::id 236011
# ::tok The first — Jackie Chan - Yaolai International Cinema — opened in February 2010 , and is claimed to be the largest cinema complex in China , with 17 screens and 3,500 seats .
# ::alignments 0-1.1.1.1 1-1.1.1.2 3-1.1.1.3.2 4-1.1.1.3.2 6-1.1.1.3.3 7-1.1.1.4 8-1.1.1.5 10-1.1.2 11-1.1.3.1 12-1.1.3.2 13-1.1.3.2 15-1.2 17-1.3.5 19-1.3.6.2 20-1.3.6.3.1 21-1.3.6.3.2 22-1.3.6.3.3 23-1.3.6.3.4 24-1.3.6.3.5.1 25-1.3.6.3.5.2 27-1.3.1.1 28-1.3.1.2.1.1 29-1.3.1.2.1.2 30-1.3.1.2.2 31-1.3.1.2.3.1 32-1.3.1.2.3.2
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v5 / label
                  :E (v11 / label~e.0)
                  :E (v12 / label~e.1)
                  :E (v13 / label
                          :N (v22 / label)
                          :C (v23 / label~e.3,4)
                          :C (v24 / label~e.6))
                  :E (v14 / label~e.7)
                  :C (v15 / label~e.8))
           :P (v6 / label~e.10)
           :D (v7 / label
                  :R (v16 / label~e.11)
                  :C (v17 / label~e.12,13)))
    :L (v3 / label~e.15)
    :H (v4 / label
           :A (v8 / label
                  :R (v18 / label~e.27)
                  :C (v19 / label
                          :C (v25 / label
                                  :E (v33 / label~e.28)
                                  :C (v34 / label~e.29))
                          :N (v26 / label~e.30)
                          :C (v27 / label
                                  :E (v35 / label~e.31)
                                  :C (v36 / label~e.32))))
           :A v5
           :S (v9 / label~e.17)
           :A (v10 / label
                   :S (v20 / label~e.19)
                   :A (v21 / label
                           :E (v28 / label~e.20)
                           :E (v29 / label~e.21)
                           :E (v30 / label~e.22)
                           :C (v31 / label~e.23)
                           :E (v32 / label
                                   :R (v37 / label~e.24)
                                   :C (v38 / label~e.25)))
                   :A v5)))
