# ::id 635005
# ::tok A few months later in March , during an interview with Evening Standard reporter Maureen Cleave , Lennon remarked , " Christianity will go . It will vanish and shrink ... We 're more popular than Jesus now - I do n't know which will go first , rock and roll or Christianity . "
# ::alignments 0-1.1.1.1.1 1-1.1.1.1.2 2-1.1.1.1.3 3-1.1.1.1.4 4-1.1.1.2 5-1.1.1.3 7-1.2 8-1.3.3.1 9-1.3.3.2 10-1.3.4.1 11-1.3.4.2.1 12-1.3.4.2.1 13-1.3.4.2.2 14-1.3.4.3 15-1.3.4.3 17-1.1.2 18-1.1.3 21-1.1.4.1.1 23-1.1.4.1.3 25-1.1.4.2.1 27-1.1.4.2.3.1 28-1.1.4.2.3.2 29-1.1.4.2.3.3 31-1.1.4.3.1 33-1.1.4.3.3 34-1.1.4.3.4 35-1.1.4.3.5.1 36-1.1.4.3.5.2 37-1.1.4.3.6 39-1.1.4.4.1 41-1.1.4.4.3 42-1.1.4.4.4 45-1.1.4.4.5.3 46-1.1.4.4.5.4 48-1.1.4.4.5.5.1.1 49-1.1.4.4.5.5.1.2 50-1.1.4.4.5.5.1.3 51-1.1.4.4.5.5.2 52-1.1.4.4.5.5.3
# ::format ucca
(v1 / label
    :H (v2 / label
           :D (v5 / label
                  :E (v11 / label
                          :E (v23 / label~e.0)
                          :E (v24 / label~e.1)
                          :C (v25 / label~e.2)
                          :R (v26 / label~e.3))
                  :R (v12 / label~e.4)
                  :C (v13 / label~e.5))
           :A (v6 / label~e.17)
           :P (v7 / label~e.18)
           :A (v8 / label
                  :H (v14 / label
                          :A (v27 / label~e.21)
                          :P (v28 / label~e.23))
                  :H (v15 / label
                          :A (v29 / label~e.25)
                          :P (v30 / label
                                  :C (v42 / label~e.27)
                                  :N (v43 / label~e.28)
                                  :C (v44 / label~e.29)))
                  :H (v16 / label
                          :A (v31 / label~e.31)
                          :D (v32 / label~e.33)
                          :P (v33 / label~e.34)
                          :A (v34 / label
                                  :E (v45 / label~e.35)
                                  :C (v46 / label~e.36))
                          :D (v35 / label~e.37))
                  :H (v17 / label
                          :A (v36 / label~e.39)
                          :D (v37 / label~e.41)
                          :P (v38 / label~e.42)
                          :A (v39 / label
                                  :P (v47 / label~e.45)
                                  :D (v48 / label~e.46)
                                  :A (v49 / label
                                          :C (v50 / label
                                                  :C (v53 / label~e.48)
                                                  :N (v54 / label~e.49)
                                                  :C (v55 / label~e.50))
                                          :R (v51 / label~e.51)
                                          :C (v52 / label~e.52))))))
    :L (v3 / label~e.7)
    :H (v4 / label
           :A v6
           :P (v9 / label
                  :E (v18 / label~e.8)
                  :C (v19 / label~e.9))
           :A (v10 / label
                   :R (v20 / label~e.10)
                   :E (v21 / label
                           :E (v40 / label~e.11,12)
                           :C (v41 / label~e.13))
                   :C (v22 / label~e.14,15))))
