# ::id 950003
# ::tok She stated she lost the weight through diet and exercise but admitted to obsessing over her weight due to the size zero trend .
# ::alignments 0-1.1.1 1-1.1.2 2-1.1.3.1 3-1.1.3.2 4-1.1.3.3.1 5-1.1.3.3.2 6-1.1.3.4.1 7-1.1.3.4.2.1 8-1.1.3.4.2.2 9-1.1.3.4.2.3 10-1.2 11-1.3.2 12-1.3.3.2.1.1 13-1.3.3.2.1.2 14-1.3.3.2.1.3 15-1.3.3.2.2.1 16-1.3.3.2.2.2 17-1.3.3.3.1 18-1.3.3.3.2 19-1.3.3.1.2.1 20-1.3.3.1.2.2.1 21-1.3.3.1.2.2.2 22-1.3.3.1.2.3
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v5 / label~e.0)
           :P (v6 / label~e.1)
           :A (v7 / label
                  :A (v10 / label~e.2)
                  :P (v11 / label~e.3)
                  :A (v12 / label
                          :E (v17 / label~e.4)
                          :C (v18 / label~e.5))
                  :A (v13 / label
                          :R (v19 / label~e.6)
                          :C (v20 / label
                                  :C (v27 / label~e.7)
                                  :N (v28 / label~e.8)
                                  :C (v29 / label~e.9)))))
    :L (v3 / label~e.10)
    :H (v4 / label
           :A v5
           :P (v8 / label~e.11)
           :A (v9 / label
                  :H (v14 / label
                          :S (v21 / label)
                          :A (v22 / label
                                  :E (v30 / label~e.19)
                                  :E (v31 / label
                                          :C (v38 / label~e.20)
                                          :E (v39 / label~e.21))
                                  :C (v32 / label~e.22)))
                  :H (v15 / label
                          :P (v23 / label
                                  :R (v33 / label~e.12)
                                  :C (v34 / label~e.13)
                                  :R (v35 / label~e.14))
                          :A (v24 / label
                                  :E (v36 / label~e.15)
                                  :C (v37 / label~e.16))
                          :A v5)
                  :L (v16 / label
                          :C (v25 / label~e.17)
                          :R (v26 / label~e.18)))))
