# ::id 961007
# ::tok After their return to London , her former husband , Leigh Holman , who continued to exert a strong influence over her , stayed with the Oliviers and helped calm her .
# ::alignments 0-1.1 1-1.2.1 2-1.2.2 3-1.2.3.1 4-1.2.3.2 6-1.3.1.1.1 7-1.3.1.1.2 8-1.3.1.1.3 10-1.5.3 11-1.5.3 13-1.3.1.3.2 14-1.3.1.3.3 16-1.3.1.3.5 18-1.3.1.3.7 19-1.3.1.3.8 20-1.3.1.3.9.1 21-1.3.1.3.9.2 23-1.3.2 24-1.3.3.1 25-1.3.3.2 26-1.3.3.3 27-1.4 28-1.5.5 29-1.5.1 30-1.5.2
# ::format ucca
(v1 / label
    :L (v2 / label~e.0)
    :H (v3 / label
           :A (v7 / label~e.1)
           :P (v8 / label~e.2)
           :A (v9 / label
                  :R (v17 / label~e.3)
                  :C (v18 / label~e.4)))
    :H (v4 / label
           :A (v10 / label
                   :E (v19 / label
                           :A (v24 / label~e.6)
                           :T (v25 / label~e.7)
                           :A (v26 / label~e.8))
                   :C (v15 / label~e.10,11)
                   :E (v20 / label
                           :A v15
                           :R (v27 / label~e.13)
                           :D (v28 / label~e.14)
                           :D (v29 / label~e.16)
                           :D (v30 / label~e.18)
                           :P (v31 / label~e.19)
                           :A (v32 / label
                                   :R (v33 / label~e.20)
                                   :C (v34 / label~e.21))))
           :P (v11 / label~e.23)
           :A (v12 / label
                   :R (v21 / label~e.24)
                   :E (v22 / label~e.25)
                   :C (v23 / label~e.26)))
    :L (v5 / label~e.27)
    :H (v6 / label
           :P (v13 / label~e.29)
           :A (v14 / label~e.30)
           :A v15
           :D (v16 / label~e.28)))
