# ::id 457005
# ::tok With the rise of media watchdog groups , such as the conservative Media Research Center ( MRC ) , Jennings came under increasing scrutiny for what some observers deemed a liberal bias .
# ::alignments 0-1.1 1-1.2.1.1 2-1.2.1.2 3-1.2.2.1 4-1.2.2.3 5-1.2.2.4 6-1.2.2.5 8-1.2.2.2.1 9-1.2.2.2.1 10-1.2.2.2.2 11-1.2.2.2.3 12-1.2.2.2.4 13-1.2.2.2.4 14-1.2.2.2.4 16-1.2.2.2.5 19-1.3.2 20-1.3.3.1 21-1.3.3.2 22-1.3.4 23-1.3.3.3 24-1.3.1.1 26-1.3.1.3.1 27-1.3.1.3.2 28-1.3.1.4 29-1.3.1.5.1 30-1.3.1.5.2 31-1.3.1.5.3
# ::format ucca
(v1 / label
    :L (v2 / label~e.0)
    :H (v3 / label
           :S (v5 / label
                  :E (v11 / label~e.1)
                  :C (v12 / label~e.2))
           :A (v6 / label
                  :R (v13 / label~e.3)
                  :E (v14 / label
                          :R (v25 / label~e.8,9)
                          :E (v26 / label~e.10)
                          :E (v27 / label~e.11)
                          :C (v28 / label~e.12,13,14)
                          :E (v29 / label~e.16))
                  :E (v15 / label~e.4)
                  :E (v16 / label~e.5)
                  :C (v17 / label~e.6)))
    :H (v4 / label
           :A (v7 / label
                  :R (v18 / label~e.24)
                  :A (v19 / label
                          :E (v30 / label~e.26)
                          :C (v31 / label~e.27))
                  :S (v20 / label~e.28)
                  :A (v21 / label
                          :E (v32 / label~e.29)
                          :E (v33 / label~e.30)
                          :C (v34 / label~e.31)))
           :A (v8 / label~e.19)
           :S (v9 / label
                  :E (v22 / label~e.20)
                  :R (v23 / label~e.21)
                  :C (v24 / label~e.23))
           :D (v10 / label~e.22)))
