# ::id 507014
# ::tok Tin Machine resumed work the same month , but their audience and critics , ultimately left disappointed by the first album , showed little interest in a second .
# ::alignments 0-1.1.1 1-1.1.1 2-1.1.2 3-1.1.3 4-1.1.4.1 5-1.1.4.2 6-1.1.4.3 8-1.2 9-1.3.4.1.2.1 10-1.3.4.1.2.2 11-1.3.4.1.1 12-1.3.4.1.3.1 14-1.3.4.2.1 15-1.3.4.2.2 16-1.3.4.2.3 17-1.3.4.2.4.1 18-1.3.4.2.4.2 19-1.3.4.2.4.3 20-1.3.2.4 22-1.3.5 23-1.3.6 24-1.3.1 25-1.3.2.1 26-1.3.2.2 27-1.3.2.3
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v5 / label~e.0,1)
           :D (v6 / label~e.2)
           :P (v7 / label~e.3)
           :T (v8 / label
                  :E (v14 / label~e.4)
                  :E (v15 / label~e.5)
                  :C (v16 / label~e.6)))
    :L (v3 / label~e.8)
    :H (v4 / label
           :P (v9 / label~e.24)
           :A (v10 / label
                   :R (v17 / label~e.25)
                   :E (v18 / label~e.26)
                   :Q (v19 / label~e.27)
                   :C (v20 / label~e.20))
           :A (v11 / label
                   :C (v21 / label
                           :L (v23 / label~e.11)
                           :H (v24 / label
                                   :A (v30 / label~e.9)
                                   :P (v31 / label~e.10))
                           :H (v25 / label
                                   :P (v32 / label~e.12)
                                   :A v30))
                   :E (v22 / label
                           :D (v26 / label~e.14)
                           :D (v27 / label~e.15)
                           :P (v28 / label~e.16)
                           :A (v29 / label
                                   :R (v33 / label~e.17)
                                   :E (v34 / label~e.18)
                                   :Q (v35 / label~e.19)
                                   :C v20)))
           :D (v12 / label~e.22)
           :D (v13 / label~e.23)))
