# ::id 539006
# ::tok In 1917 , Jack was sent to Los Angeles to open another film exchange company .
# ::alignments 0-1.1.1.1 1-1.1.1.2 3-1.1.2 5-1.1.4 6-1.1.5.1 7-1.1.5.2 8-1.1.5.2 9-1.2 10-1.3.1 11-1.3.2.1 12-1.3.2.2.1 13-1.3.2.2.2 14-1.3.2.3
# ::format ucca
(v1 / label
    :H (v2 / label
           :D (v5 / label
                  :R (v11 / label~e.0)
                  :C (v12 / label~e.1))
           :A (v6 / label~e.3)
           :P (v7 / label~e.5)
           :A (v8 / label
                  :R (v13 / label~e.6)
                  :C (v14 / label~e.7,8)))
    :L (v3 / label~e.9)
    :H (v4 / label
           :P (v9 / label~e.10)
           :A (v10 / label
                   :E (v15 / label~e.11)
                   :E (v16 / label
                           :E (v18 / label~e.12)
                           :C (v19 / label~e.13))
                   :C (v17 / label~e.14))
           :A v6))
