# ::id 474017
# ::tok Cedric Ceballos , upset over a reduction in his playing time after Magic Johnson 's arrival , left the team for several days .
# ::alignments 0-1.1.2.1 1-1.1.2.1 3-1.1.2.2.2 4-1.1.2.2.3.1.1 5-1.1.2.2.3.1.2.1 6-1.1.2.2.3.1.2.2 7-1.1.2.2.3.1.3.1 8-1.1.2.2.3.1.3.2 9-1.1.2.2.3.1.3.3.1 10-1.1.2.2.3.1.3.3.2 11-1.1.2.2.3.2 12-1.1.2.2.3.3.1.1 13-1.1.2.2.3.3.1.1 14-1.1.2.2.3.3.1.2 15-1.1.2.2.3.3.2 17-1.1.3 18-1.1.4.1 19-1.1.4.2 20-1.1.5.4 21-1.1.5.1 22-1.1.5.2
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label
                  :C (v7 / label~e.0,1)
                  :E (v8 / label
                         :A v7
                         :P (v14 / label~e.3)
                         :A (v15 / label
                                 :H (v16 / label
                                         :R (v19 / label~e.4)
                                         :P (v20 / label
                                                 :E (v24 / label~e.5)
                                                 :C (v25 / label~e.6))
                                         :A (v21 / label
                                                 :R (v26 / label~e.7)
                                                 :A (v27 / label~e.8)
                                                 :P (v28 / label
                                                         :E (v31 / label~e.9)
                                                         :C (v32 / label~e.10))))
                                 :L (v17 / label~e.11)
                                 :H (v18 / label
                                         :A (v22 / label
                                                 :C (v29 / label~e.12,13)
                                                 :R (v30 / label~e.14))
                                         :P (v23 / label~e.15)))))
           :P (v4 / label~e.17)
           :A (v5 / label
                  :E (v9 / label~e.18)
                  :C (v10 / label~e.19))
           :D (v6 / label
                  :E (v11 / label~e.21)
                  :C (v12 / label~e.22)
                  :R (v13 / label~e.20))))
