# ::id 690010
# ::tok Much of Guthrie 's repertoire was actually channeled through Elliott , and Dylan paid tribute to Elliott in Chronicles ( 2004 ) .
# ::alignments 0-1.1.1.1 1-1.1.1.2 2-1.1.1.3.1 3-1.1.1.3.2 4-1.1.1.4 6-1.1.3 7-1.1.2.2 8-1.1.4.1 9-1.1.4.2 11-1.2 12-1.3.6 13-1.3.7.1 14-1.3.7.2 15-1.3.8.1 16-1.3.8.2 17-1.3.1.1 18-1.3.1.2 20-1.3.2
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v5 / label
                  :E (v14 / label~e.0)
                  :R (v15 / label~e.1)
                  :E (v16 / label
                          :C (v27 / label~e.2)
                          :R (v28 / label~e.3))
                  :C (v17 / label~e.4))
           :P (v6 / label
                  :C (v18 / label~e.7))
           :D (v7 / label~e.6)
           :A (v8 / label
                  :R (v19 / label~e.8)
                  :C (v20 / label~e.9)))
    :L (v3 / label~e.11)
    :H (v4 / label
           :A (v9 / label
                  :R (v21 / label~e.17)
                  :C (v22 / label~e.18))
           :D (v10 / label~e.20)
           :A (v11 / label~e.12)
           :P (v12 / label
                   :E (v23 / label~e.13)
                   :C (v24 / label~e.14))
           :A (v13 / label
                   :R (v25 / label~e.15)
                   :C (v26 / label~e.16))))
