# ::id 636009
# ::tok Klein was appointed as Apple 's chief executive by Lennon , Harrison and Starr , but McCartney never signed the management contract .
# ::alignments 0-1.1.1 2-1.1.2.2 3-1.1.3.1 4-1.1.3.2.1 5-1.1.3.2.2 6-1.1.3.3 7-1.1.3.4 8-1.1.4.1 9-1.1.4.2.1 11-1.1.4.2.2 12-1.1.4.2.3 13-1.1.4.2.4 15-1.2 16-1.3.2 17-1.3.3 18-1.3.4 19-1.3.1.1 20-1.3.1.2 21-1.3.1.3
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v5 / label~e.0)
           :P (v6 / label
                  :C (v13 / label~e.2))
           :A (v7 / label
                  :R (v14 / label~e.3)
                  :E (v15 / label
                          :C (v23 / label~e.4)
                          :R (v24 / label~e.5))
                  :E (v16 / label~e.6)
                  :C (v17 / label~e.7))
           :A (v8 / label
                  :R (v18 / label~e.8)
                  :C (v19 / label
                          :C (v25 / label~e.9)
                          :C (v26 / label~e.11)
                          :N (v27 / label~e.12)
                          :C (v28 / label~e.13))))
    :L (v3 / label~e.15)
    :H (v4 / label
           :A (v9 / label
                  :E (v20 / label~e.19)
                  :E (v21 / label~e.20)
                  :C (v22 / label~e.21))
           :A (v10 / label~e.16)
           :D (v11 / label~e.17)
           :P (v12 / label~e.18)))
