# ::id 190002
# ::tok While writing for Castle Rock he became friends with colleagues such as William Goldman and Rob Reiner and met his future wife , Julia Bingham , who was one of Castle Rock 's business - affairs lawyers .
# ::alignments 0-1.1 1-1.2.2 2-1.2.3.1 3-1.2.3.2 4-1.2.3.2 5-1.2.1 6-1.3.2.1 7-1.3.2.2 8-1.3.3.1 9-1.3.3.2 10-1.3.3.3.1 11-1.3.3.3.1 12-1.3.3.3.2.1 13-1.3.3.3.2.1 14-1.3.3.3.2.2 15-1.3.3.3.2.3 16-1.3.3.3.2.3 17-1.4 18-1.5.2 19-1.5.3.1.1 20-1.5.3.1.2 21-1.5.3.1.3 23-1.5.3.2 24-1.5.3.2 27-1.5.3.3.3 28-1.5.3.3.4.1.1 29-1.5.3.3.4.1.2 30-1.5.3.3.4.2.1 31-1.5.3.3.4.2.1 32-1.5.3.3.4.2.2 33-1.5.3.3.4.3.1 35-1.5.3.3.4.3.2 36-1.5.3.3.4.4
# ::format ucca
(v1 / label
    :L (v2 / label~e.0)
    :H (v3 / label
           :A (v7 / label~e.5)
           :P (v8 / label~e.1)
           :A (v9 / label
                  :R (v14 / label~e.2)
                  :C (v15 / label~e.3,4)))
    :H (v4 / label
           :A v7
           :P (v10 / label
                   :E (v16 / label~e.6)
                   :C (v17 / label~e.7))
           :A (v11 / label
                   :R (v18 / label~e.8)
                   :C (v19 / label~e.9)
                   :E (v20 / label
                           :R (v24 / label~e.10,11)
                           :C (v25 / label
                                   :C (v31 / label~e.12,13)
                                   :N (v32 / label~e.14)
                                   :C (v33 / label~e.15,16)))))
    :L (v5 / label~e.17)
    :H (v6 / label
           :A v7
           :P (v12 / label~e.18)
           :A (v13 / label
                   :E (v21 / label
                           :E (v26 / label~e.19)
                           :E (v27 / label~e.20)
                           :C (v28 / label~e.21))
                   :C (v22 / label~e.23,24)
                   :E (v23 / label
                           :A v22
                           :S (v29 / label~e.27)
                           :A (v30 / label
                                   :E (v34 / label
                                           :C (v38 / label~e.28)
                                           :R (v39 / label~e.29))
                                   :E (v35 / label
                                           :C (v40 / label~e.30,31)
                                           :R (v41 / label~e.32))
                                   :E (v36 / label
                                           :C (v42 / label~e.33)
                                           :E (v43 / label~e.35))
                                   :C (v37 / label~e.36))))))
